US_Chart - Current Country Albums,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,week_of
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2023.06.22
39,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,34,40,20,165,-1.2,167,6592,2024.01.25
40,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,35,28,48,156,-3.1,161,32595,2024.01.25
41,Will The Circle Be Unbroken,Brothers Of The Heart,GAITHER MUSIC GROUP,VCMG,14,50,62,15,152,55.1,98,4779,2024.01.25
42,Gaither Tribute: Award-Winning Artists H,Gaither,GAITHER MUSIC GROUP,VCMG,15,,,1,143,160.0,55,4934,2024.01.25
43,What You See Is What You Get,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,45,42,219,134,12.6,119,537095,2024.01.25
43,Bigger Houses,Dan + Shay,Warner Music Nashville,WNS,1,44,31,19,134,-2.9,138,18398,2024.01.25
45,That Girl,Hannah Ellis, INDEPENDENT LABEL SUBMISSION,INDI,30,30,,2,131,-39.6,217,349,2024.01.25
46,elly Roll Collection - Whitsitt Chapel / Ballads of the Broken Set 2 CD,Jelly Roll,,,46,57,47,6,128,52.4,84,1598,2024.01.25
47,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,38,45,38,127,-17.0,153,10784,2024.01.25
48,Live from the Ryman,Charley Crockett,THE ORCHARD,ORCH,5,,,1,125,145.1,51,7245,2024.01.25
49,NOW Country 16,Various Artists,NOW,NOW ,8,41,35,34,123,-15.2,145,18790,2024.01.25
50,Dallas/Fort Worth,Drake Milligan,STONEY CREEK RE,SC2,9,25,46,3,118,-58.0,281,13852,2024.01.25
50,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,40,42,22,118,-19.2,146,20893,2024.01.25
52,Bluebird Days,Jordan Davis,MCA NASHVILLE,MCAN,1,45,54,45,95,-20.2,119,13717,2024.01.25
53,The Devil I Know,Ashley McBryde,Warner Music Nashville,WNS,3,58,32,20,92,10.8,83,10535,2024.01.25
53,Leave The Light On,Bailey Zimmerman,Warner Music Nashville,WNS,1,64,51,9,92,29.6,71,30270,2024.01.25
55,NOW Country Classics 90s Dance Party,Various Artists,NOW,NOW ,13,56,47,34,89,3.5,86,12189,2024.01.25
56,Standing Room Only,Tim McGraw,BIG MACHINE,BGMA,4,51,44,22,88,-9.3,97,16116,2024.01.25
57,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,48,39,32,86,-23.2,112,11562,2024.01.25
57,#1's - Volume 1 & Vo,Luke Bryan,CAPITOL NASHVILLE,CAPN,5,55,57,8,86,-3.4,89,32299,2024.01.25
59,717 Tapes The Album,Warren Zeiders, WARNER Records,WAR,25,61,63,5,84,13.5,74,9927,2024.01.25
59,Brothers Osborne,Brothers Osborne,EMI NASHVILLE,ENAS,3,54,38,19,84,-6.7,90,9846,2024.01.25
61,Austin City Limits Live At The Moody Theater,Watchhouse,YEP ROC RECORDS,YROC,32,32,,2,83,-61.2,214,303,2024.01.25
62,Brandy Clark,Brandy Clark,Warner Records,WAR,6,,40,6,79,41.1,56,6759,2024.01.25
62,Family Ties,Charles Wesley Godwin,Big Loud Records,BLR,17,42,69,3,79,-43.2,139,3271,2024.01.25
64,No Better Time,Dylan Gossett,MERCURY / REPUBLIC RECORDS,R-MR,21,53,,2,77,-16.3,92,1269,2024.01.25
65,Carolyn's Boy,Darius Rucker,CAPITOL NASHVILLE,CAPN,5,47,33,16,76,-35.6,118,11007,2024.01.25
66,More Than A Whisper:,Various Artists,NEW ROUNDER,ROUN,9,66,,2,75,10.3,68,5691,2024.01.25
67,Have A Nice Day,Treaty Oak Revival,,,50,52,72,3,74,-20.4,93,765,2024.01.25
68,Subject To Change,Kelsea Ballerini,Black River Entertainment,BRVG,1,62,59,69,71,-2.7,73,32680,2024.01.25
68,Merry Christmas From Jon Pardi,Jon Pardi,CAPITOL NASHVILLE,CAPN,23,,,1,71,39.2,51,3419,2024.01.25
70,Sweet Memories: The Music Of Ray Price &,Vince Gill & Paul Franklin,MCA NASHVILLE,MCAN,7,,59,3,70,20.7,58,8033,2024.01.25
70,First To Hit The Road,Abby Anderson,"615 MUSIC, LLC",615,48,,,1,70,32.1,53,1513,2024.01.25
72,Tales Of Misfortune,Colby T. Helms,PHOTO FINISH RECORDS LLC,PHFI,72,,,1,66,,0,66,2024.01.25
73,Boys Of Faith,Zach Bryan,WARNER RECORDS,WAR,3,67,,2,65,0.0,65,6295,2024.01.25
74,Bluegrass Album,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,5,67,65,19,60,-7.7,65,10444,2024.01.25
75,Avalon Avenue,Sam Grow,DOUG KAYE,AJE ,75,,,1,59,,0,59,2024.01.25
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.01.25
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.02.01
1,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,1,1,30,4022,-5.0,4235,938389,2024.02.01
2,Rockstar,Dolly Parton,BIG MACHINE,BGMA,1,2,4,12,3151,-15.1,3712,231317,2024.02.01
3,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,3,2,115,2970,-9.6,3286,1181349,2024.02.01
4,Higher,Chris Stapleton,MERCURY NASHVILLE,MERN,1,4,3,12,2682,-2.0,2736,140665,2024.02.01
5,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,5,7,23,2547,14.8,2218,113662,2024.02.01
6,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,7,5,35,1976,0.2,1972,179373,2024.02.01
7,Traveller,Chris Stapleton,MERCURY NASHVILLE,MERN,1,6,8,456,1783,-12.5,2038,3099969,2024.02.01
8,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,8,6,48,1594,-8.2,1736,336028,2024.02.01
9,Bell Bottom Country,Lainey Wilson,BROKEN BOW RECO,BB2,1,9,13,66,988,2.5,964,113969,2024.02.01
10,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,10,10,88,885,2.1,867,175490,2024.02.01
11,Equal Strain On All Parts,Jimmy Buffett,SUN RECORDS,VCMG,1,15,17,13,851,47.0,579,106495,2024.02.01
12,Into The Neon,Randall King,Warner Music Nashville,WNS,12,,,1,828,999.0,1,829,2024.02.01
13,Greatest Hits,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,6,11,11,13,807,-3.9,840,26891,2024.02.01
14,Highway Desperado,Jason Aldean,BROKEN BOW RECORDS,BB2,2,13,15,13,793,7.3,739,41649,2024.02.01
15,Smoky Mountains,Conner Smith,VALORY,VALO,15,,,1,759,,0,759,2024.02.01
16,Gettin' Old,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,14,16,45,675,1.7,664,111225,2024.02.01
17,Enlisted,Craig Morgan,BROKEN BOW RECO,BB2 ,17,,,1,606,999.0,9,2258,2024.02.01
18,All I've Ever Known,Alexandra Kay, INDEPENDENT LABEL SUBMISSION,INDI,8,31,14,15,480,138.8,201,15500,2024.02.01
19,Diamonds & Rhinestones : The Greatest Hits,Dolly Parton,RLSG,RLSG,2,22,24,63,443,16.9,379,90544,2024.02.01
20,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,17,20,159,399,-8.1,434,436736,2024.02.01
21,#1's - Volumes 1 & 2,Keith Urban,CAPITOL NASHVILLE,CAPN,18,24,18,5,388,8.4,358,3054,2024.02.01
22,The Mockingbird & The Crow,HARDY,Big Loud Records,BLR,1,19,19,54,381,-7.1,410,73883,2024.02.01
23,This One's For You,Luke Combs,COLUMBIA NASHVILLE,CLNV,7,23,21,348,366,-1.9,373,800572,2024.02.01
24,Leather,Cody Johnson,Warner Music Nashville,WNS,4,20,22,13,352,-12.0,400,17029,2024.02.01
25,Blame It All On Country Music,Chase Mcdaniel,BIG MACHINE,BGMA,25,,,1,315,,0,315,2024.02.01
26,Not That Fancy,Reba,UMG NASHVILLE,UMGN,1,25,27,17,303,7.1,283,27904,2024.02.01
27,Brandy Clark,Brandy Clark,Warner Records,WAR,6,62,,7,262,231.6,79,7021,2024.02.01
28,Hiyo,Chatham County Line,YEP ROC RECORDS,YROC,28,,,1,251,,0,251,2024.02.01
29,NOW Country Best Of,Various Artists,NOW,NOW ,17,30,33,19,236,11.3,212,8162,2024.02.01
30,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,27,27,21,223,-8.6,244,43395,2024.02.01
31,My Stupid Life,Brittney Spencer,ATLANTIC GROUP,ATLG,16,16,,2,211,-59.7,524,738,2024.02.01
32,20 Number Ones,Thomas Rhett,VALORY,VALO,2,26,26,18,201,-22.4,259,16307,2024.02.01
33,Ain'T My Last Rodeo,Riley Green,BMLG RECORDS,BMLG,6,18,64,7,198,-53.2,423,4246,2024.02.01
33,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,36,31,38,198,11.9,177,30043,2024.02.01
35,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,5,36,37,24,193,9.0,177,9702,2024.02.01
36,Better Days,Niko Moon,Empire,EMPR,12,12,,2,190,-75.5,776,966,2024.02.01
37,Memory Lane,Old Dominion,ARNV,ARNV,3,35,36,17,189,2.2,185,23776,2024.02.01
37,Love Ain'T Pretty,Charles Esten, INDY LABEL,INDY,37,,,1,189,,0,189,2024.02.01
37,Lucky,Megan Moroney,ARNV,ARNV,4,33,38,39,189,-2.6,194,14682,2024.02.01
40,Will The Circle Be Unbroken,Brothers Of The Heart,GAITHER MUSIC GROUP,VCMG,14,41,50,16,180,18.4,152,4959,2024.02.01
41,Søn Of Dad,Stephen Wilson Jr.,Big Loud Records,BLR,21,21,,5,169,-57.5,398,1912,2024.02.01
42,Dive Bar Dinner,Berens & Greuel Charlie Berens Adam Greuel, INDEPENDENT LABEL SUBMISSION,INDI,42,,,1,162,,0,414,2024.02.01
43,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,39,34,21,158,-4.2,165,6750,2024.02.01
44,Long Story Short: Willie Nelson 90: Live At The Hollywood Bowl,"Willie Nelson, Various Artists", SONY,SNY,10,32,29,7,148,-26.0,200,8279,2024.02.01
45,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,40,35,49,140,-10.3,156,32735,2024.02.01
46,What You See Is What You Get,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,43,45,220,138,3.0,134,537233,2024.02.01
47,Austin City Limits Live At The Moody Theater,Watchhouse,YEP ROC RECORDS,YROC,32,61,32,3,124,49.4,83,427,2024.02.01
48,Rumble Strip,John Leventhal,THE ORCHARD,ORCH,48,,,1,121,,0,121,2024.02.01
49,elly Roll Collection - Whitsitt Chapel / Ballads of the Broken Set 2 CD,Jelly Roll,,,46,46,57,7,116,-9.4,128,1714,2024.02.01
50,Little Songs,Colter Wall, RCA,RCA ,2,29,42,29,114,-51.5,235,21952,2024.02.01
51,NOW Country Classics 90s Dance Party,Various Artists,NOW,NOW ,13,55,56,35,113,27.0,89,12302,2024.02.01
52,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,47,38,39,111,-12.6,127,10895,2024.02.01
53,NOW Country 16,Various Artists,NOW,NOW ,8,49,41,35,109,-11.4,123,18899,2024.02.01
53,717 Tapes The Album,Warren Zeiders, WARNER Records,WAR,25,59,61,6,109,29.8,84,10036,2024.02.01
55,Carolyn's Boy,Darius Rucker,CAPITOL NASHVILLE,CAPN,5,65,47,17,107,40.8,76,11114,2024.02.01
56,Standing Room Only,Tim McGraw,BIG MACHINE,BGMA,4,56,51,23,102,15.9,88,16218,2024.02.01
57,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,50,40,23,96,-18.6,118,20989,2024.02.01
58,Statler Made,Wilson Fairchild,GAITHER MUSIC GROUP,VCMG,9,28,9,3,95,-59.7,236,1636,2024.02.01
58,Leave The Light On,Bailey Zimmerman,Warner Music Nashville,WNS,1,53,64,10,95,3.3,92,30365,2024.02.01
60,Have A Nice Day,Treaty Oak Revival,,,50,67,52,4,94,27.0,74,859,2024.02.01
61,Bigger Houses,Dan + Shay,Warner Music Nashville,WNS,1,43,44,20,92,-31.3,134,18490,2024.02.01
62,Brothers Osborne,Brothers Osborne,EMI NASHVILLE,ENAS,3,59,54,20,91,8.3,84,9937,2024.02.01
63,A Tribute To The Judds,Various Artists,BROKEN BOW RECORDS,BB2,4,34,23,14,88,-52.7,186,8470,2024.02.01
64,Can I Take My Hounds To Heaven?,Tyler Childers, RCA,RCA ,1,,,66,86,65.4,52,52815,2024.02.01
64,#1's - Volume 1 & Vo,Luke Bryan,CAPITOL NASHVILLE,CAPN,5,57,55,9,86,0.0,86,32385,2024.02.01
66,Bluebird Days,Jordan Davis,MCA NASHVILLE,MCAN,1,52,45,46,85,-10.5,95,13802,2024.02.01
67,Bluegrass Album,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,5,74,67,20,81,35.0,60,10525,2024.02.01
67,Live from the Ryman,Charley Crockett,THE ORCHARD,ORCH,5,48,,2,81,-35.2,125,7326,2024.02.01
69,Gaither Tribute: Award-Winning Artists H,Gaither,GAITHER MUSIC GROUP,VCMG,15,42,,2,77,-46.2,143,5011,2024.02.01
69,No Better Time,Dylan Gossett,MERCURY / REPUBLIC RECORDS,R-MR,21,64,53,3,77,0.0,77,1346,2024.02.01
71,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,57,48,33,76,-11.6,86,11638,2024.02.01
71,Celebrants,Nickel Creek,THE ORCHARD,ORCH,3,,,1,76,49.0,51,16186,2024.02.01
73,The Man From Waco,Charley Crockett,RED INK,RDIK,2,38,73,72,75,-56.9,174,34395,2024.02.01
74,Boys Of Faith,Zach Bryan,WARNER RECORDS,WAR,3,73,67,3,72,10.8,65,6367,2024.02.01
74,As Seen On Tv,Home Free,THE ORCHARD,ORCH,8,,12,9,72,46.9,49,6170,2024.02.01
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.02.01
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.02.08
1,The Hunger Games: The Ballad Of Songbird,"Olivia Rodrigo, Rachel Zegler, Flatland",INTERSCOPE/GEFFEN/A&M,INT ,1,,,8,5988,999.0,63,8320,2024.02.08
2,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,1,1,31,5234,30.1,4023,943624,2024.02.08
3,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,5,5,24,3850,51.2,2547,117512,2024.02.08
4,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,3,3,116,3529,18.7,2972,1184880,2024.02.08
5,Higher,Chris Stapleton,MERCURY NASHVILLE,MERN,1,4,4,13,2985,11.3,2682,143650,2024.02.08
6,Rockstar,Dolly Parton,BIG MACHINE,BGMA,1,2,2,13,2468,-21.7,3151,233785,2024.02.08
7,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,6,7,36,2200,11.3,1976,181573,2024.02.08
8,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,8,8,49,1746,9.5,1595,337775,2024.02.08
9,Traveller,Chris Stapleton,MERCURY NASHVILLE,MERN,1,7,6,457,1657,-7.1,1783,3101626,2024.02.08
10,Bell Bottom Country,Lainey Wilson,BROKEN BOW RECO,BB2,1,9,9,67,1626,64.6,988,115595,2024.02.08
11,Gettin' Old,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,16,14,46,1377,104.0,675,112602,2024.02.08
12,Chapter & Verse,Gabby Barrett, WARNER Records,WAR ,12,,,1,1077,,0,1077,2024.02.08
13,Equal Strain On All Parts,Jimmy Buffett,SUN RECORDS,VCMG,1,11,15,14,1042,22.4,851,107537,2024.02.08
14,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,10,10,89,970,9.6,885,176460,2024.02.08
15,100% Songwriter,Toby Keith,MERCURY NASHVILLE,MERN,12,,,10,867,999.0,67,4765,2024.02.08
16,Greatest Hits,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,6,13,11,14,834,3.3,807,27725,2024.02.08
17,Highway Desperado,Jason Aldean,BROKEN BOW RECORDS,BB2,2,14,13,14,770,-2.9,793,42419,2024.02.08
18,Into The Neon,Randall King,Warner Music Nashville,WNS,12,12,,2,581,-29.8,828,1410,2024.02.08
19,Anthems: Honoring The Music Of Lynyrd Sk,Artimus Pyle Band,THE ORCHARD,ORCH,19,,,1,539,999.0,4,543,2024.02.08
20,This One's For You,Luke Combs,COLUMBIA NASHVILLE,CLNV,7,23,23,349,462,26.2,366,801034,2024.02.08
21,Diamonds & Rhinestones : The Greatest Hits,Dolly Parton,RLSG,RLSG,2,19,22,64,447,0.9,443,90991,2024.02.08
22,#1's - Volumes 1 & 2,Keith Urban,CAPITOL NASHVILLE,CAPN,18,21,24,6,393,1.3,388,3447,2024.02.08
23,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,20,17,160,391,-2.0,399,437127,2024.02.08
24,Leather,Cody Johnson,Warner Music Nashville,WNS,4,24,20,14,351,-0.3,352,17380,2024.02.08
25,The Mockingbird & The Crow,HARDY,Big Loud Records,BLR,1,22,19,55,334,-12.3,381,74217,2024.02.08
26,Enlisted,Craig Morgan,BROKEN BOW RECO,BB2 ,17,17,,2,332,-45.2,606,2590,2024.02.08
27,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,30,27,22,310,39.0,223,43705,2024.02.08
28,Brandy Clark,Brandy Clark,Warner Records,WAR,6,27,62,8,291,11.1,262,7312,2024.02.08
29,NOW Country Best Of,Various Artists,NOW,NOW ,17,29,30,20,289,22.5,236,8451,2024.02.08
30,Not That Fancy,Reba,UMG NASHVILLE,UMGN,1,26,25,18,250,-17.5,303,28154,2024.02.08
31,Will The Circle Be Unbroken,Brothers Of The Heart,GAITHER MUSIC GROUP,VCMG,14,40,41,17,231,28.3,180,5190,2024.02.08
32,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,43,39,22,226,43.0,158,6976,2024.02.08
33,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,5,35,36,25,223,15.5,193,9925,2024.02.08
34,All I've Ever Known,Alexandra Kay, INDEPENDENT LABEL SUBMISSION,INDI,8,18,31,16,207,-56.9,480,15707,2024.02.08
35,Smoky Mountains,Conner Smith,VALORY,VALO,15,15,,2,204,-73.1,759,963,2024.02.08
35,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,45,40,50,204,45.7,140,32939,2024.02.08
37,Salt Box,Charm City Junction, INDEPENDENT LABEL SUBMISSION,INDI,37,,,1,201,,0,201,2024.02.08
38,Lucky,Megan Moroney,ARNV,ARNV,4,37,33,40,192,1.6,189,14874,2024.02.08
39,City Of Gold,Molly Tuttle & Golden Highway, WARNER Records,WAR ,6,,,1,191,324.4,45,9720,2024.02.08
40,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,33,36,39,187,-5.6,198,30230,2024.02.08
41,Boys Of Faith,Zach Bryan,WARNER RECORDS,WAR,3,74,73,4,186,158.3,72,6553,2024.02.08
42,Better Days,Niko Moon,Empire,EMPR,12,36,12,3,185,-2.6,190,1151,2024.02.08
43,20 Number Ones,Thomas Rhett,VALORY,VALO,2,32,26,19,181,-10.0,201,16488,2024.02.08
44,Memory Lane,Old Dominion,ARNV,ARNV,3,37,35,18,175,-7.4,189,23951,2024.02.08
45,NOW Country 16,Various Artists,NOW,NOW ,8,53,49,36,153,40.4,109,19052,2024.02.08
46,What You See Is What You Get,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,46,43,221,141,2.2,138,537374,2024.02.08
47,Long Story Short: Willie Nelson 90: Live At The Hollywood Bowl,"Willie Nelson, Various Artists", SONY,SNY,10,44,32,8,138,-6.8,148,8417,2024.02.08
48,Apple Music Nashville Ses,Alana Springsteen,Columbia Records,COL ,48,,,1,136,999.0,9,145,2024.02.08
49,Carolyn's Boy,Darius Rucker,CAPITOL NASHVILLE,CAPN,5,55,65,18,135,26.2,107,11249,2024.02.08
50,My Stupid Life,Brittney Spencer,ATLANTIC GROUP,ATLG,16,31,16,3,132,-37.4,211,870,2024.02.08
51,No Better Time,Dylan Gossett,MERCURY / REPUBLIC RECORDS,R-MR,21,69,64,4,131,70.1,77,1477,2024.02.08
52,elly Roll Collection - Whitsitt Chapel / Ballads of the Broken Set 2 CD,Jelly Roll,,,46,49,46,8,127,9.5,116,1841,2024.02.08
53,Little Songs,Colter Wall, RCA,RCA ,2,50,29,30,126,10.5,114,22078,2024.02.08
53,Celebrants,Nickel Creek,THE ORCHARD,ORCH,3,71,,2,126,65.8,76,16312,2024.02.08
55,Bigger Houses,Dan + Shay,Warner Music Nashville,WNS,1,61,43,21,125,35.9,92,18615,2024.02.08
56,Brothers Osborne,Brothers Osborne,EMI NASHVILLE,ENAS,3,62,59,21,123,35.2,91,10060,2024.02.08
57,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,52,47,40,119,7.2,111,11014,2024.02.08
58,717 Tapes The Album,Warren Zeiders, WARNER Records,WAR,25,53,59,7,118,8.3,109,10154,2024.02.08
59,NOW Country Classics 90s Dance Party,Various Artists,NOW,NOW ,13,51,55,36,113,0.0,113,12415,2024.02.08
60,Standing Room Only,Tim McGraw,BIG MACHINE,BGMA,4,56,56,24,112,9.8,102,16330,2024.02.08
61,Me/And/Dad,Billy Strings,NEW ROUNDER,ROUN,1,,,1,111,158.1,43,43735,2024.02.08
62,Mellow War,Taylor Mccall,THE ORCHARD,ORCH,62,,,1,106,,0,106,2024.02.08
63,Gaither Tribute: Award-Winning Artists H,Gaither,GAITHER MUSIC GROUP,VCMG,15,69,42,3,101,31.2,77,5112,2024.02.08
63,#1's - Volume 1 & Vo,Luke Bryan,CAPITOL NASHVILLE,CAPN,5,64,57,10,101,17.4,86,32486,2024.02.08
65,Leave The Light On,Bailey Zimmerman,Warner Music Nashville,WNS,1,58,53,11,98,3.2,95,30463,2024.02.08
66,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,71,57,34,96,26.3,76,11734,2024.02.08
67,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,57,50,24,95,-1.0,96,21084,2024.02.08
68,Ain'T My Last Rodeo,Riley Green,BMLG RECORDS,BMLG,6,33,18,8,92,-53.5,198,4338,2024.02.08
69,Happy Valley,Wyatt Ellis,THE ORCHARD,ORCH,69,,,1,90,,0,90,2024.02.08
70,Flannel,Kelsey Hart,,,70,,,1,87,,0,87,2024.02.08
71,Queen Of Me,Shania Twain,REPUBLIC RECORDS,R-RR,1,,,51,86,34.4,64,67817,2024.02.08
72,Right In The Middle Of It,Adam Sanders,,,72,,,1,85,,0,85,2024.02.08
73,Sweet Memories: The Music Of Ray Price &,Vince Gill & Paul Franklin,MCA NASHVILLE,MCAN,7,,70,4,84,68.0,50,8167,2024.02.08
73,Søn Of Dad,Stephen Wilson Jr.,Big Loud Records,BLR,21,41,21,6,84,-50.3,169,1996,2024.02.08
75,Bluebird Days,Jordan Davis,MCA NASHVILLE,MCAN,1,66,52,47,83,-2.4,85,13885,2024.02.08
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.02.08
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.02.15
1,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,2,1,32,6178,18.0,5234,949802,2024.02.15
2,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,4,3,117,3715,5.3,3529,1188595,2024.02.15
3,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,3,5,25,3320,-13.8,3850,120832,2024.02.15
4,Higher,Chris Stapleton,MERCURY NASHVILLE,MERN,1,5,4,14,2937,-1.6,2985,146587,2024.02.15
5,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,8,8,50,2145,22.9,1746,339920,2024.02.15
6,Traveller,Chris Stapleton,MERCURY NASHVILLE,MERN,1,9,7,458,1945,17.4,1657,3103571,2024.02.15
7,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,7,6,37,1931,-12.2,2200,183504,2024.02.15
8,Rockstar,Dolly Parton,BIG MACHINE,BGMA,1,6,2,14,1848,-25.1,2468,235633,2024.02.15
9,100% Songwriter,Toby Keith,MERCURY NASHVILLE,MERN,9,15,,11,1543,78.0,867,6308,2024.02.15
10,Bell Bottom Country,Lainey Wilson,BROKEN BOW RECO,BB2,1,10,9,68,1530,-5.9,1626,117125,2024.02.15
11,A Little Goes A Long Way,Castellows,Warner Music Nashville,WNS,11,,,1,1526,,0,1536,2024.02.15
12,Gettin' Old,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,11,16,47,1132,-17.8,1377,113734,2024.02.15
13,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,14,10,90,1065,9.8,970,177525,2024.02.15
14,Greatest Hits,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,6,16,13,15,1008,20.9,834,28733,2024.02.15
15,Will The Circle Be Unbroken,Brothers Of The Heart,GAITHER MUSIC GROUP,VCMG,14,31,40,18,792,242.9,231,5982,2024.02.15
16,Equal Strain On All Parts,Jimmy Buffett,SUN RECORDS,VCMG,1,13,11,15,753,-27.7,1042,108290,2024.02.15
17,Highway Desperado,Jason Aldean,BROKEN BOW RECORDS,BB2,2,17,14,15,717,-6.9,770,43136,2024.02.15
18,The Hunger Games: The Ballad Of Songbird,"Olivia Rodrigo, Rachel Zegler, Flatland",INTERSCOPE/GEFFEN/A&M,INT ,1,1,,9,649,-89.2,5988,8969,2024.02.15
19,This One's For You,Luke Combs,COLUMBIA NASHVILLE,CLNV,7,20,23,350,520,12.6,462,801554,2024.02.15
20,Diamonds & Rhinestones : The Greatest Hits,Dolly Parton,RLSG,RLSG,2,21,19,65,475,6.3,447,91466,2024.02.15
21,#1's - Volumes 1 & 2,Keith Urban,CAPITOL NASHVILLE,CAPN,18,22,21,7,440,12.0,393,3887,2024.02.15
22,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,23,20,161,384,-1.8,391,437511,2024.02.15
23,Leather,Cody Johnson,Warner Music Nashville,WNS,4,24,24,15,351,0.0,351,17731,2024.02.15
24,The Mockingbird & The Crow,HARDY,Big Loud Records,BLR,1,25,22,56,336,0.6,334,74553,2024.02.15
25,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,27,30,23,314,1.3,310,44019,2024.02.15
26,David Nance And Mowed Sou,David Nance,THE ORCHARD,ORCH,26,,,1,292,,0,292,2024.02.15
27,NOW Country Best Of,Various Artists,NOW,NOW ,17,29,29,21,283,-2.1,289,8734,2024.02.15
28,Enlisted,Craig Morgan,BROKEN BOW RECO,BB2 ,17,26,17,3,281,-15.4,332,2871,2024.02.15
