US_Chart - Mainstream R&B/Hip-Hop Airplay,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,week_of
203,Accent,Megan Thee Stallion,17,0,17,7,0,10900,-2100,13000,514952,2024.08.15
204,In My Name,Smokie Norful,17,-1,18,13,0,74500,1500,73000,88830,2024.08.15
205,Right On,Lil Baby,17,-2,19,9,0,56300,12200,44100,1394376,2024.08.15
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,2024.08.15
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2024.08.22
1,Not Like Us,Kendrick Lamar,5231,-82,5313,71,0,19673900,-519800,20193700,26524043,2024.08.22
2,Wanna Be,"Glorilla, Megan Thee Stallion",4941,251,4690,71,0,16607200,778000,15829200,8959345,2024.08.22
3,U My Everything,Sexyy Red Feat. Drake,3480,25,3455,70,0,9893000,-6200,9899200,3622858,2024.08.22
4,BAND4BAND,Central Cee & Lil Baby,3441,223,3218,70,0,10071400,800000,9271400,5391909,2024.08.22
5,Tgif,Glorilla,3369,742,2627,71,0,11466700,2750500,8716200,9322028,2024.08.22
6,Million Dollar Baby,Tommy Richman,3176,-399,3575,71,0,10853700,-2020100,12873800,19885875,2024.08.22
7,Like That,Future & Metro Boomin,3062,-260,3322,71,0,10790900,-1242600,12033500,11552823,2024.08.22
8,One Of Wun,Gunna,2930,149,2781,70,0,8212400,242000,7970400,6602070,2024.08.22
9,Here We Go (Uh Oh),Coco Jones,2913,14,2899,66,0,7431400,388700,7042700,1913805,2024.08.22
10,Yeah Glo,Glorilla,2907,-281,3188,71,0,9922900,-1199800,11122700,7304736,2024.08.22
11,prove it,21 Savage,2652,161,2491,71,0,7499200,576400,6922800,3009148,2024.08.22
12,Saturn,Sza,2556,-586,3142,69,0,8987300,-1894300,10881600,7887580,2024.08.22
13,Okay,Jt,2200,-386,2586,71,0,6467800,-1238700,7706500,3064725,2024.08.22
14,Parking Lot,Mustard,1884,166,1718,66,0,5119700,516400,4603300,3140891,2024.08.22
15,Kehlani,Jordan Adetunji,1883,274,1609,71,0,6416500,1229800,5186700,12534528,2024.08.22
16,Nani,Saweetie,1762,11,1751,67,0,4148200,-192700,4340900,722249,2024.08.22
17,Mamushi,Megan Thee Stallion Feat. Yuki Chiba,1755,267,1488,69,0,5352000,915100,4436900,9472830,2024.08.22
18,Wait On It,Jeremih,1693,197,1496,66,0,4133900,709300,3424600,1598524,2024.08.22
19,For The Streets,Inayah,1658,208,1450,60,0,3875300,667400,3207900,638128,2024.08.22
20,Songs About U,Tink,1467,174,1293,60,0,3136800,551400,2585400,980116,2024.08.22
21,Swear To God (Feat. Future),Tee Grizzley,1450,28,1422,65,0,3400500,-4600,3405100,1140072,2024.08.22
22,Residuals,Chris Brown,1403,305,1098,55,0,3895700,1111900,2783800,4518497,2024.08.22
23,Big Mama,Latto,1324,167,1157,64,0,3794500,308700,3485800,3849789,2024.08.22
24,Jump,Tyla,1208,-373,1581,64,0,2535500,-1428500,3964000,1566678,2024.08.22
25,Style Rare,Offset Feat. Gunna,1193,1,1192,64,0,2859600,-135500,2995100,868317,2024.08.22
26,Slut Me Out 2,Nle Choppa,1192,63,1129,54,0,2047800,288100,1759700,3008132,2024.08.22
27,Back Outside,"Anycia, Latto",1174,16,1158,62,0,2109700,10100,2099600,724548,2024.08.22
28,Alright,Victoria Monet,940,22,918,44,0,2228400,264100,1964300,771240,2024.08.22
29,Highjack,A$ap Rocky,924,270,654,62,0,2196200,601200,1595000,2522405,2024.08.22
30,Fisherrr,Cash Cobain & Bay Swag,921,-80,1001,66,0,3679600,91500,3588100,1352635,2024.08.22
31,Last Heartbreak Song,Ayra Starr,903,23,880,42,0,1485300,28500,1456800,634797,2024.08.22
32,Baddest In The Room,Fridayy,838,60,778,43,0,1192800,178500,1014300,1681835,2024.08.22
33,Act Iv: Fckin U (18+),4batz,764,294,470,54,0,1652200,481300,1170900,807583,2024.08.22
34,Wake Up,Skylar Blatt Feat. Chris Brown,747,-335,1082,51,0,2019400,-867700,2887100,1101945,2024.08.22
35,Lose Control,Teddy Swims,740,-45,785,36,0,2280200,128200,2152000,20584295,2024.08.22
36,Shake Dat Ass (Twerk Song),Bossman Dlow,669,255,414,59,0,1856700,637000,1219700,4487233,2024.08.22
37,Did It First,Ice Spice & Central Cee,636,106,530,57,0,1390400,164900,1225500,4713644,2024.08.22
38,Help Me,Real Boston Richey,631,121,510,55,0,1306300,305400,1000900,8741576,2024.08.22
39,On Dat Money,Rob49,599,222,377,60,0,1288100,314400,973700,1185167,2024.08.22
40,Roses,Tina (Hoodcelebrityy),594,67,527,41,0,756400,121800,634600,5043,2024.08.22
41,Nasty,Tinashe,564,14,550,40,0,2754800,609600,2145200,4804732,2024.08.22
42,After Hours,Kehlani,499,-415,914,54,0,1497300,-1046700,2544000,2815936,2024.08.22
43,Pressure (Shawty You Pressure),Big Money Blitz,476,140,336,25,0,560100,134800,425300,440362,2024.08.22
44,Work Me Out,Shenseea & Wizkid,471,163,308,50,0,731900,229100,502800,202352,2024.08.22
45,Why Me (Part 2),J. Lock,427,47,380,29,0,534100,94700,439400,1676,2024.08.22
46,Forever Lasting (Feat. Dc Young Fly & Seddy Hendrinx),Domani,426,60,366,24,0,915300,265000,650300,295692,2024.08.22
47,Booty Club,Sandy Cheekz & Hitkidd,308,21,287,25,0,283800,17300,266500,0,2024.08.22
48,Whiskey Whiskey,Moneybagg Yo,307,38,269,27,0,491600,70600,421000,10168604,2024.08.22
49,Exes,Major Myjah,300,-33,333,28,0,318400,-55800,374200,134711,2024.08.22
50,Alone With You,Wanmor,295,-363,658,40,0,764900,-843400,1608300,166645,2024.08.22
51,Showing Out,Bo Kane,287,82,205,30,0,326000,122200,203800,0,2024.08.22
52,Fe!N,Travis Scott,274,-65,339,27,0,444800,-178700,623500,5974906,2024.08.22
53,It's Up,Drake,273,172,101,42,0,881800,402200,479600,9729458,2024.08.22
54,Bdk,Kentheman,273,-378,651,34,0,515500,-675200,1190700,119965,2024.08.22
55,Housekeeping Knows,Drake,266,104,162,43,0,1030100,327100,703000,3090601,2024.08.22
56,10 PM In Miami,Trillian,254,12,242,25,0,291400,12300,279100,2019,2024.08.22
57,Proclivities,Ll Cool J,245,207,38,38,0,547900,395700,152200,254473,2024.08.22
58,Big Big Things,Young Jonn,245,66,179,21,0,356900,101200,255700,86209,2024.08.22
59,Surround Sound,J.I.D Feat. 21 Savage & Baby Tate,230,59,171,40,0,1411900,713700,698200,2868832,2024.08.22
60,Make Me Forget,Muni Long,193,17,176,11,0,573700,109000,464700,915702,2024.08.22
61,Rules,Sauce Walka,183,17,166,29,0,502400,2500,499900,517674,2024.08.22
62,Lonely,Karlie Redd X Konshens,166,9,157,16,0,148100,12400,135700,6595,2024.08.22
63,Where Them Girls At,Megan Thee Stallion,162,-26,188,32,0,379200,-69300,448500,1153479,2024.08.22
64,Mortified,Peso Benjies,156,56,100,20,0,109400,4400,105000,351,2024.08.22
65,Rump Punch,Cash Cobain,151,8,143,21,0,225100,-3100,228200,949422,2024.08.22
66,Bop,Big Boogie,144,-6,150,42,0,419600,7300,412300,2753519,2024.08.22
67,Houdini,Eminem,144,-87,231,14,0,685200,-273200,958400,8459309,2024.08.22
68,Devil Is A Lie,Tommy Richman,138,-17,155,23,0,527100,-2600,529700,5557074,2024.08.22
69,1:59,Normani,137,-14,151,13,0,233500,-14000,247500,274611,2024.08.22
70,High3r (Feat. Lil Yachty & Lil Wayne),Mike Will Made-It,133,62,71,24,0,212100,69700,142400,981633,2024.08.22
71,A Bar Song (Tipsy),Shaboozey,132,-28,160,20,0,276800,-80800,357600,32964711,2024.08.22
72,Mulholland Drive,October London,121,-14,135,13,0,669200,-165300,834500,443,2024.08.22
73,John Wayne,Young Nudy,114,68,46,37,0,372500,154900,217600,1232571,2024.08.22
74,No Question,Tyga & Sabrina Claudio,110,-3,113,6,0,275900,-2900,278800,92088,2024.08.22
75,All Ten,Tay B,109,11,98,21,0,167700,37400,130300,1083310,2024.08.22
76,Bussin (With Rob49),"Moneybagg Yo, Rob49",107,-6,113,35,0,276800,12400,264400,1506556,2024.08.22
77,Body,A Boogie Wit Da Hoodie,106,-23,129,24,0,726500,-63400,789900,771477,2024.08.22
78,Fun,Big Moochie Grape Feat. Young,105,6,99,22,0,229500,-57800,287300,157941,2024.08.22
79,Precision,Big Sean,101,-73,174,34,0,303200,-232500,535700,294414,2024.08.22
80,Florida Baby,Isaiah Falls,96,8,88,8,0,105200,900,104300,361452,2024.08.22
81,Rock Your Hips,310babii,94,22,72,12,0,366000,70600,295400,828302,2024.08.22
82,Type Shit,Future & Metro Boomin,94,12,82,18,0,637900,118500,519400,7398648,2024.08.22
83,Ice Me,Big Boss Vette,94,3,91,17,0,159800,-21300,181100,45570,2024.08.22
84,Texas,Bigxthaplug,93,-13,106,2,0,650100,-76400,726500,3320893,2024.08.22
85,Type A Ni**a,Nino Breeze,92,49,43,15,0,129700,29800,99900,0,2024.08.22
86,Not In The Mood,Rich The Kid,91,78,13,23,0,220300,188500,31800,266404,2024.08.22
87,Attitude,Don Toliver,89,0,89,37,0,326600,-77200,403800,2390032,2024.08.22
88,Outta Control,Fat Joe & Remy Ma,88,-19,107,14,0,215500,-93800,309300,28353,2024.08.22
89,911,Roddy Ricch,81,-20,101,22,0,348600,-115000,463600,371597,2024.08.22
90,Mr Pot Scraper,Bossman Dlow,79,-47,126,28,0,279100,-138000,417100,3487322,2024.08.22
91,euphoria,Kendrick Lamar,78,-57,135,8,0,481500,-484600,966100,4905021,2024.08.22
92,That's You,Lucky Daye,76,-47,123,14,0,425700,-166200,591900,643285,2024.08.22
93,Ruin,Usher & Pheelz,73,-19,92,11,0,82000,-55300,137300,376083,2024.08.22
94,Real,Ivory Scott,72,-1,73,6,0,47400,3900,43500,344659,2024.08.22
95,Bands Up,Memphis Bleek,71,8,63,12,0,120900,-2000,122900,3647,2024.08.22
96,Gimme A Second,Peso Pluma,67,-4,71,6,0,68400,-53900,122300,660608,2024.08.22
97,My Fault,Pretty Porcelain,67,-53,120,13,0,86700,-104100,190800,44,2024.08.22
98,Yes,Big Sean,65,3,62,10,0,182200,-5700,187900,346824,2024.08.22
99,Pricey,Blakeiana,65,-8,73,15,0,103800,-5200,109000,34044,2024.08.22
100,Go Crazy,Irish Twins,63,7,56,3,0,51500,1600,49900,49,2024.08.22
101,GEEKALEEK,Ohgeesy,61,14,47,3,0,511100,137100,374000,1553915,2024.08.22
102,Drift,Teejay,60,26,34,18,0,296000,140600,155400,344568,2024.08.22
103,Yo Bunny,"Prodbycpkshawn, Ugly Andz.",57,22,35,5,0,61600,-20300,81900,1067124,2024.08.22
104,One Night Stand,Marsha Ambrosius,57,7,50,9,0,338900,27000,311900,52702,2024.08.22
105,Pj,Bossman Dlow Feat. Lil Baby,55,-17,72,26,0,146900,-75400,222300,3215574,2024.08.22
106,Wifey,Skilla Baby,54,-3,57,10,0,81200,7400,73800,286766,2024.08.22
107,Drink Don't Need No Mix,Shaboozey,53,46,7,4,0,8900,5300,3600,2888315,2024.08.22
108,Dukes Of Hazzard,BLK November,53,3,50,6,0,75200,-3600,78800,145,2024.08.22
109,Tshwala Bam,Titom & Yuppe,52,5,47,12,0,239500,25700,213800,880186,2024.08.22
110,F****d A Fan,Veeze X Rylo Rodriguez,50,-2,52,15,0,83100,2600,80500,0,2024.08.22
111,Chocolate,Sleepy Loco,49,1,48,4,0,4800,0,4800,0,2024.08.22
112,OH BOY,"Kash Doll & Dj Drama Feat. Skilla Baby, Baby Money, Cash Kidd, Risktaker D-Boy &",45,-1,46,2,0,116400,-6400,122800,54578,2024.08.22
113,Girls,The Kid LAROI,44,5,39,1,0,231900,34000,197900,3315990,2024.08.22
114,Pretty Ricky,Finesse2tymes,44,3,41,4,0,6000,-13200,19200,1172546,2024.08.22
