US_Chart - Mainstream Top 40 Airplay,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,week_of
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2023.06.22
14,Stick Season,Noah Kahan,6457,188,6269,151,0,19192900,316400,18876500,14261876,2024.03.28
15,Cruel Summer,Taylor Swift,5868,247,5621,150,0,18051000,1057700,16993300,12950484,2024.03.28
16,we can't be friends (wait for your love),Ariana Grande,5729,1508,4221,153,0,16700200,5765400,10934800,22211467,2024.03.28
17,Not My Fault,"Reneé Rapp, Megan Thee Stallion",5069,246,4823,152,0,11178400,502000,10676400,1589011,2024.03.28
18,Love On,Selena Gomez,4407,167,4240,150,0,8882800,87700,8795100,1814152,2024.03.28
19,Everybody,Nicki Minaj,4340,110,4230,147,0,11807000,425500,11381500,3511043,2024.03.28
20,Obsessed,Olivia Rodrigo,4327,4320,7,149,0,14278200,14261200,17000,16985367,2024.03.28
21,Training Season,Dua Lipa,4195,619,3576,154,0,10353400,1591600,8761800,6411044,2024.03.28
22,On My Mama,Victoria Monet,3888,370,3518,149,0,7932000,599400,7332600,4443079,2024.03.28
23,Saturn,Sza,3761,857,2904,150,0,10260200,1923400,8336800,13453350,2024.03.28
24,One Of The Girls,Weeknd,3423,371,3052,148,0,7052300,883800,6168500,6921375,2024.03.28
25,Not The 1975,Knox,3358,330,3028,149,0,6686100,884500,5801600,471967,2024.03.28
26,Save Me,Jelly Roll & Lainey Wilson,2367,273,2094,147,0,4657600,355600,4302000,6819989,2024.03.28
27,A Symptom Of Being Human,Shinedown,2057,172,1885,142,0,4374500,157500,4217000,1748699,2024.03.28
28,Wild Ones,Jessie Murph & Jelly Roll,1952,526,1426,140,0,3541200,1395900,2145300,10620761,2024.03.28
29,Kissing Strangers,Usher,1753,245,1508,141,0,3856700,633800,3222900,883966,2024.03.28
30,Murder On The Dance Floor,Sophie Ellis-Bextor,1478,-1340,2818,141,0,3499000,-3005900,6504900,3662061,2024.03.28
31,Make You Mine,Madison Beer,1425,296,1129,136,0,2239400,595800,1643600,3322066,2024.03.28
32,End Of Beginning,Djo,1419,589,830,118,0,2558700,1306500,1252200,17370900,2024.03.28
33,Body Moving,Eliza Rose X Calvin Harris,1156,-7,1163,130,0,1444200,-84300,1528500,211854,2024.03.28
34,"Yes, And?",Ariana Grande,841,-354,1195,131,0,1952700,-898500,2851200,8106751,2024.03.28
35,Run,Smith,799,70,729,124,0,959900,151400,808500,199970,2024.03.28
36,Standing Next To You,Jung Kook,770,-1204,1974,110,0,1153100,-2185600,3338700,3460720,2024.03.28
37,Blame Brett,The Beaches,736,166,570,84,0,757600,92900,664700,676088,2024.03.28
38,HELLO,Atarashii Gakko!,648,-110,758,102,0,782200,-53500,835700,0,2024.03.28
39,Can'T Get Enough,Jennifer Lopez,645,-880,1525,109,0,976900,-1391900,2368800,221808,2024.03.28
40,Seasons,Thirty Seconds To Mars,455,-133,588,97,0,993500,-435000,1428500,349754,2024.03.28
41,Wherever U R,Umi & V,441,38,403,85,0,476400,8700,467700,424190,2024.03.28
42,Made For Me,Muni Long,433,103,330,23,0,1073000,417800,655200,10490883,2024.03.28
43,Bad Feeling,Jagwar Twin,393,152,241,64,0,330200,78800,251400,1238802,2024.03.28
44,Redrum,21 Savage,331,87,244,40,0,368000,53000,315000,13693246,2024.03.28
45,Sensational,Chris Brown Feat. Davido & Lojay,297,17,280,21,0,508200,20700,487500,2395185,2024.03.28
46,Surround Sound,J.I.D Feat. 21 Savage & Baby Tate,290,3,287,25,0,461700,55500,406200,5759528,2024.03.28
47,Truth Or Dare,Tyla,254,51,203,49,0,643900,124900,519000,3405940,2024.03.28
48,Soak City (Do It),310babii,238,56,182,19,0,304300,15200,289100,5218938,2024.03.28
49,Clarity,24kgoldn,238,38,200,54,0,255900,38300,217600,138138,2024.03.28
50,Miracle,Boys Like Girls,196,43,153,48,0,175500,22700,152800,13407,2024.03.28
51,Overcompensate,Twenty One Pilots,190,13,177,7,0,312100,8500,303600,2431572,2024.03.28
52,You Broke My Heart,Drake,172,-37,209,6,0,198700,-97600,296300,4862874,2024.03.28
53,Just A Girl,Hayes Warner & Billy B Feat. Kevin Rudolf,171,124,47,25,0,275600,191300,84300,0,2024.03.28
54,Xxl,Lany,164,-95,259,18,0,290400,-362500,652900,174807,2024.03.28
55,Never Lose Me,Flo Milli,148,7,141,30,0,232900,7900,225000,14671097,2024.03.28
56,Pink Friday Girls,Nicki Minaj,140,12,128,17,0,144100,-2700,146800,1769252,2024.03.28
57,Home,Good Neighbours,129,-15,144,28,0,124700,-16600,141300,6325319,2024.03.28
58,Austin,Dasha,123,28,95,7,0,34700,20600,14100,10090865,2024.03.28
59,Ftcu,Nicki Minaj,118,15,103,11,0,102200,14500,87700,4689452,2024.03.28
60,Loving You,Cannons,116,-1,117,4,0,207600,2900,204700,598925,2024.03.28
61,act ii: date & 8 (feat. Drake) – remix,4batz,114,33,81,5,0,43000,17700,25300,13606227,2024.03.28
62,23,Lawrence,110,7,103,8,0,31200,2600,28600,57508,2024.03.28
63,No Angels,Justin Timberlake,97,-126,223,28,0,246900,-917500,1164400,1438810,2024.03.28
64,Dandelion Eyes,Patrick Martin,95,-11,106,3,0,180800,-8100,188900,37301,2024.03.28
65,Easy,Le Sserafim,88,1,87,51,0,396000,-29500,425500,2625366,2024.03.28
66,Bye,Ariana Grande,85,44,41,21,0,168700,89100,79600,6326963,2024.03.28
67,Ruin,Usher & Pheelz,82,2,80,6,0,104100,4300,99800,1117354,2024.03.28
68,One More Time,Blink-182,73,0,73,2,0,257800,22000,235800,1052250,2024.03.28
69,Whatever,Kygo,67,-26,93,29,0,187000,-94400,281400,3396256,2024.03.28
70,Paradise,Justin Wade Tam,66,-174,240,27,0,204200,-1068100,1272300,82,2024.03.28
71,때깔 (Killin' It),P1harmony,64,11,53,52,0,198100,9600,188500,360682,2024.03.28
72,Pick Up The Phone,Henry Moodie,64,-1,65,1,0,0,0,0,89048,2024.03.28
73,Human,Lenny Kravitz,61,61,0,22,0,374900,374900,0,302028,2024.03.28
74,Enough (Miami),Cardi B,61,39,22,11,0,112400,52700,59700,11583436,2024.03.28
75,Friendly Fire,Linkin Park,58,11,47,2,0,182000,26400,155600,865444,2024.03.28
76,Whatever She Wants,Bryson Tiller,58,9,49,13,0,81100,-13500,94600,14419278,2024.03.28
77,Wrapped Around Your Finger,Post Malone,56,5,51,1,0,121200,13700,107500,920269,2024.03.28
78,Dash,Nmixx,53,3,50,51,0,187500,52500,135000,401949,2024.03.28
79,Talk That Talk,TWICE,52,52,0,51,0,185500,185500,0,315387,2024.03.28
80,Fri(End)s,V,52,51,1,51,0,185500,174400,11100,3528758,2024.03.28
81,Better Than Gold,NCT Dream,52,1,51,51,0,185500,7200,178300,26952,2024.03.28
82,Crazy Form,Ateez,52,0,52,51,0,185500,-4700,190200,570293,2024.03.28
83,Drama,Aespa,51,2,49,50,0,183700,52900,130800,971362,2024.03.28
84,Eenie Meenie,Chung Ha,50,50,0,50,0,141900,141900,0,0,2024.03.28
84,Baddie,IVE,50,50,0,50,0,141900,141900,0,502688,2024.03.28
86,Sweet Venom,Enhypen,50,1,49,49,0,132800,18800,114000,740372,2024.03.28
87,Like Crazy,Jimin,50,-1,51,50,0,151200,-31600,182800,4054510,2024.03.28
88,Untouchable,ITZY,49,49,0,49,0,137300,137300,0,419919,2024.03.28
89,Future Perfect (Pass The Mic),Enhypen,49,49,0,49,0,135300,135300,0,202350,2024.03.28
90,No More (Ma Boy),Sistar19,49,49,0,49,0,130800,130800,0,33014,2024.03.28
90,Run BTS,BTS,49,49,0,49,0,130800,130800,0,439842,2024.03.28
90,Antifragile,Le Sserafim,49,49,0,49,0,130800,130800,0,644110,2024.03.28
90,Bibora,SF9,49,49,0,49,0,130800,130800,0,21725,2024.03.28
94,Social Path,Stray Kids Feat. Lisa,49,48,1,49,0,130800,129000,1800,273936,2024.03.28
95,LALALALA,Stray Kids,49,-2,51,49,0,139900,-24500,164400,1219308,2024.03.28
96,One Spark,TWICE,49,-3,52,49,0,132800,-52700,185500,893056,2024.03.28
97,The Boy Is Mine,Ariana Grande,48,45,3,26,0,127100,117700,9400,8974218,2024.03.28
98,Dance You Outta My Head,Cat Janice,48,-17,65,1,0,0,-500,500,473124,2024.03.28
99,Yours,Conan Gray,47,31,16,46,0,204600,118000,86600,222485,2024.03.28
100,Too Much,Girl In Red,47,1,46,1,0,0,0,0,519496,2024.03.28
101,I Wouldn'T Mind,He Is We,46,3,43,1,0,0,0,0,858468,2024.03.28
102,Read Your Mind,Sabrina Carpenter,46,2,44,1,0,97600,11300,86300,478578,2024.03.28
103,Too Much,"Kid Laroi, Jung Kook & Central Cee",46,-78,124,13,0,28800,-393000,421800,493154,2024.03.28
104,Monaco,Bad Bunny,45,-6,51,2,0,20200,-12300,32500,4296682,2024.03.28
105,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,44,0,44,2,0,93500,-1500,95000,1751826,2024.03.28
106,Praise Jah In The Moonlight,Yg Marley,44,-2,46,1,0,0,0,0,8625035,2024.03.28
107,Harley Quinn,Fuerza Regida x Marshmello,44,-18,62,1,0,41800,-25300,67100,5689571,2024.03.28
108,Fukumean,Gunna,43,11,32,5,0,22800,13000,9800,6621355,2024.03.28
109,Scared To Start,Michael Marcagi,42,25,17,2,0,11400,11400,0,9129441,2024.03.28
110,CARNIVAL,Kanye West Feat. Ty Dolla $ign,42,-7,49,6,0,89100,-4300,93400,23105803,2024.03.28
111,Shakes,Luke Hemmings,41,4,37,1,0,0,0,0,226350,2024.03.28
112,Sunglasses At Night,Heidi Klum,41,-3,44,19,0,74700,-27400,102100,26568,2024.03.28
113,Cha Cha,Zeddy Will,40,-3,43,1,0,0,0,0,745389,2024.03.28
114,Bandit,Don Toliver,37,16,21,4,0,500,0,500,7003960,2024.03.28
115,(It Goes Like) Nanana,Peggy Gou,37,-5,42,3,0,37500,9700,27800,1200482,2024.03.28
116,Punteria,Shakira,36,36,0,10,0,263500,263500,0,6679898,2024.03.28
117,2 Days Into College,Aimee Carty,36,3,33,1,0,0,0,0,2030470,2024.03.28
118,Too Sweet,Hozier,35,35,0,5,0,114800,114800,0,29066675,2024.03.28
119,Trendsetter,Connor Price,35,0,35,1,0,0,0,0,0,2024.03.28
120,It Girl,Aliyah's Interlude,34,3,31,1,0,0,0,0,1217552,2024.03.28
121,Nothing Matters,Last Dinner Party,33,-1,34,3,0,21400,-6300,27700,1288327,2024.03.28
122,Mama's Boy,Dominic Fike,32,0,32,1,0,0,0,0,1167384,2024.03.28
123,Ecstacy,Suicidal-Idol,32,-1,33,1,0,0,0,0,2093410,2024.03.28
124,Little Life,Cordelia,32,-8,40,1,0,0,0,0,249465,2024.03.28
125,Doctor (Work It Out),Pharrell Williams Feat. Miley Cyrus,31,-24,55,27,0,66300,-16900,83200,1440816,2024.03.28
126,"My, Myself & Your Eyes",Knox,30,-3,33,1,0,0,0,0,0,2024.03.28
127,nee-nah,21 Savage,30,-6,36,5,0,40600,3100,37500,3889529,2024.03.28
128,Idgaf,Drake Feat. Yeat,30,-6,36,1,0,0,-6400,6400,5153086,2024.03.28
129,Spicy Margarita,Jason Derulo & Michael Bublé,30,-33,63,1,0,122900,-106300,229200,1500924,2024.03.28
130,High Heels,Flo Rida & Walker Hayes,28,0,28,1,0,150000,21700,128300,175010,2024.03.28
131,Show Me How,Men I Trust,26,18,8,1,0,0,0,0,2202439,2024.03.28
132,Run For The Hills,Tate Mcrae,26,11,15,13,0,42900,30300,12600,2562948,2024.03.28
133,Sleepwalking,Senses,25,-1,26,14,0,22100,-900,23000,73468,2024.03.28
134,So Much (For) Stardust,Fall Out Boy,25,-2,27,2,0,15000,-2600,17600,309531,2024.03.28
135,Irrelevant,P!Nk,25,-4,29,1,0,115300,-17700,133000,69709,2024.03.28
136,Slow It Down,Benson Boone,24,24,0,3,0,10500,10500,0,11273017,2024.03.28
137,Slipping Through My Fingers,Declan Mckenna,24,-10,34,1,0,0,0,0,183517,2024.03.28
138,Don't Go Insane,DPR IAN,24,-11,35,1,0,0,-1800,1800,0,2024.03.28
139,Perfect (Exceeder),David Guetta & Mason Vs. Princess Superstar,23,2,21,13,0,59900,-8200,68100,0,2024.03.28
140,Moonlight,Kali Uchis,23,2,21,1,0,0,0,0,3378503,2024.03.28
141,Lala,Myke Towers,23,-15,38,1,0,54700,-66200,120900,3101817,2024.03.28
142,Let The Light In,Lana Del Rey,23,-18,41,1,0,0,0,0,2142055,2024.03.28
143,Energy (Lucky Me),Morgan St. Jean,22,20,2,10,0,15700,15200,500,17950,2024.03.28
144,Timeline,Kylie Muse,22,3,19,3,0,2400,300,2100,4809,2024.03.28
145,Get Lower,Steve Aoki Feat. Lil Jon,21,2,19,13,0,57600,13300,44300,71592,2024.03.28
146,You Wish,Flyana Boss,21,1,20,1,0,0,0,0,405108,2024.03.28
147,Prada,Casso,21,-6,27,1,0,0,0,0,1342408,2024.03.28
148,Drown,Justin Timberlake,21,-267,288,9,0,39400,-1390000,1429400,1890463,2024.03.28
149,I'm Not Dead Yet,Mike Posner,20,6,14,1,0,37700,11400,26300,36192,2024.03.28
150,Fe!N,Travis Scott,20,3,17,4,0,28500,3500,25000,9572504,2024.03.28
151,Lovers In A Past Life,Calvin Harris & Rag'N'Bone Man,20,2,18,14,0,32900,13500,19400,1092522,2024.03.28
152,Sprinter,Dave & Central Cee,20,2,18,1,0,0,0,0,1408204,2024.03.28
153,If Only I,Loud Luxury & Two Friends with Bebe Rexha,20,1,19,11,0,17800,9500,8300,636678,2024.03.28
154,Head,Dallask,20,-1,21,14,0,22500,5400,17100,0,2024.03.28
155,From The Start,Laufey,20,-2,22,1,0,0,0,0,3339307,2024.03.28
156,Why Should I?,Z3lla,20,-10,30,15,0,112500,-42400,154900,14856,2024.03.28
157,Turn The Lights Back On,Billy Joel,19,19,0,19,0,119100,119100,0,940660,2024.03.28
158,Kaleidoscope (From The Broadway Musical 'Hell's Kitchen'),Alicia Keys,19,19,0,19,0,101700,101700,0,425376,2024.03.28
159,What I Am,Zayn,18,6,12,1,0,0,-16100,16100,1363139,2024.03.28
160,Emma Blunt,Nikki Taylor,17,-4,21,9,0,11900,-16600,28500,11416,2024.03.28
161,She Know What She Wanted,Godard Feat. Ziahfyah,16,16,0,1,0,0,0,0,0,2024.03.28
162,Weak,"Vintage Culture, Tom Breu, Maverick Sabre",16,12,4,9,0,53600,45300,8300,406301,2024.03.28
163,Nice To Know You,Lovelytheband,16,7,9,15,0,20300,5700,14600,301649,2024.03.28
164,Landslide,DJ Kontrol & Splyce Feat. Leah Lahkiah,16,5,11,9,0,8000,3600,4400,0,2024.03.28
165,Move Your Body Slowly,Miist,16,1,15,9,0,12700,1500,11200,1540,2024.03.28
166,Irresponsible,Beth Brandy,16,-11,27,10,0,12100,-14300,26400,122,2024.03.28
167,Worth It,Offset,16,-40,56,5,0,6600,-47100,53700,2218933,2024.03.28
168,Mas Que Nada,"Oliver Heldens, Ian Asher, Sergio Mendes",15,-14,29,9,0,26100,-15000,41100,156516,2024.03.28
169,Without Your Love,Deorro X TELYKAST X Catello,14,0,14,12,0,10500,-1300,11800,0,2024.03.28
170,Girls Like Me Don'T Cry,Thuy,14,-2,16,1,0,146900,-12600,159500,327601,2024.03.28
171,Landmines,Sum 41,13,12,1,1,0,14600,13100,1500,384066,2024.03.28
172,Freak 54 (Freak Out),Pitbull & Nile Rodgers,13,2,11,12,0,38800,14100,24700,48834,2024.03.28
173,Love Tonight,Shouse,12,-1,13,4,0,29900,700,29200,745742,2024.03.28
174,Lighter,"Galantis, David Guetta, 5 Seconds Of Summer",11,9,2,8,0,22800,21500,1300,1156573,2024.03.28
175,It's Not Fair,Kenya Grace,11,1,10,2,0,1300,-7100,8400,346555,2024.03.28
176,Stand By Me,Lil Durk Feat. Morgan Wallen,11,1,10,1,0,0,0,0,3023978,2024.03.28
176,Teardrops,Liam Payne,11,1,10,2,0,0,0,0,183435,2024.03.28
178,Boy's A Liar Pt. 2,Pinkpantheress & Ice Spice,11,-2,13,2,0,23900,-17000,40900,0,2024.03.28
179,Igual Que Un Angel,Kali Uchis,11,-3,14,1,0,11900,-11300,23200,4298504,2024.03.28
180,Dumptruck,Kinfolk Thugs,10,10,0,1,0,0,0,0,281606,2024.03.28
180,Cheerleader,Porter Robinson,10,10,0,1,0,0,0,0,1419955,2024.03.28
180,Calling After Me,Wallows,10,10,0,1,0,0,0,0,1287991,2024.03.28
180,Back On 74,Jungle,10,10,0,1,0,0,0,0,3782467,2024.03.28
184,...Baby One More Time,Tenacious D,10,9,1,2,0,15800,14200,1600,1623370,2024.03.28
185,Can't Catch Me Now,Olivia Rodrigo,10,8,2,2,0,18800,13600,5200,2912341,2024.03.28
186,Tell Ur Girlfriend,Lay Bankz,10,4,6,7,0,13600,8000,5600,1533708,2024.03.28
187,IDGAF,Tee Grizzley,10,1,9,2,0,19600,3900,15700,2548466,2024.03.28
188,Dientes,"J Balvin, Usher, Dj Khaled",10,1,9,4,0,2100,-2200,4300,123469,2024.03.28
189,Hell Of A Good Time,Haiden Henderson,10,1,9,1,0,0,0,0,212452,2024.03.28
189,The Door,Teddy Swims,10,1,9,1,0,0,0,0,3954938,2024.03.28
189,Before You Leave Me,Alex Warren,10,1,9,1,0,0,0,0,1879009,2024.03.28
192,Perro Negro,Bad Bunny,10,0,10,1,0,4700,-3400,8100,4940824,2024.03.28
193,I'M In Love With You,The 1975,10,0,10,1,0,0,0,0,332002,2024.03.28
194,Mona Lisa (Spider-Man: Across The Spider-Verse),Dominic Fike,10,-1,11,3,0,16300,2800,13500,697575,2024.03.28
195,Say Cheese,Paul Russell,10,-32,42,9,0,7900,-53500,61400,114560,2024.03.28
196,Confetti,Charlotte Cardin,9,9,0,2,0,4500,4500,0,70224,2024.03.28
197,So American,Olivia Rodrigo,9,9,0,1,0,0,0,0,9034034,2024.03.28
198,Daylight,Harry Styles,9,6,3,1,0,0,0,0,749032,2024.03.28
199,Lady,Modjo,9,2,7,2,0,118400,18700,99700,0,2024.03.28
200,Drums,James Hype Feat. Kim Petras,9,-1,10,7,0,21200,-3400,24600,305968,2024.03.28
201,You Proof,Morgan Wallen,9,-2,11,1,0,3700,-2000,5700,9395844,2024.03.28
202,Bellakeo,"Peso Pluma, Anitta",9,-5,14,3,0,7700,-10300,18000,5037415,2024.03.28
203,Powerful Women,Pitbull & Dolly Parton,9,-12,21,1,0,21400,-53900,75300,0,2024.03.28
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,2024.03.28
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2024.04.04
1,Lose Control,Teddy Swims,13650,716,12934,153,0,38569000,1918400,36650600,23780474,2024.04.04
2,Feather,Sabrina Carpenter,13369,-730,14099,153,0,39963200,-1969900,41933100,6104181,2024.04.04
3,Lovin On Me,Jack Harlow,13232,-134,13366,152,0,38582600,-1975800,40558400,15328875,2024.04.04
4,Beautiful Things,Benson Boone,11372,1841,9531,153,0,33382300,6767500,26614800,26835958,2024.04.04
5,Agora Hills,Doja Cat,11317,-707,12024,150,0,33349400,-2189800,35539200,7439028,2024.04.04
6,Greedy,Tate Mcrae,11017,128,10889,151,0,34401900,-45000,34446900,11374463,2024.04.04
7,Water,Tyla,9211,-619,9830,153,0,23987800,-2084500,26072300,9359288,2024.04.04
8,Texas Hold 'Em,Beyonce,8476,99,8377,153,0,20977300,-467500,21444800,27818592,2024.04.04
9,Selfish,Justin Timberlake,7605,174,7431,153,0,17472400,-123900,17596300,5454382,2024.04.04
10,Paint The Town Red,Doja Cat,6756,-1101,7857,151,0,18746600,-2631700,21378300,7414288,2024.04.04
