Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,week_of
75,Venus,Zara Larsson,EPIC,EPIC,19,72,27,5,51,-20.3,64,1509,2024.03.14
75,Ar,Addison Rae,ATLANTIC GROUP,ATLG,13,96,73,8,51,41.7,36,3907,2024.03.14
77,The Good Witch,Maisie Peters,NEW ELEKTRA,NELK,9,75,65,38,50,-16.7,60,12160,2024.03.14
77,Weedkiller,Ashnikko,PARLOPHONE,PRL,6,86,70,29,50,13.6,44,11536,2024.03.14
79,Gypsy Bells: Columbia Recordings 1967,Lou Christie,ACE,ACE,73,73,,2,46,-27.0,63,109,2024.03.14
80,Live At The Bon Soir,Barbra Streisand,Columbia Records,COL,22,81,97,19,45,-11.8,51,31509,2024.03.14
80,5SOS5,5 Seconds Of Summer, BMG DISTRIBUTION,BMG,1,78,77,77,45,-16.7,54,76584,2024.03.14
80,Beyond,Lucy Thomas,THE ORCHARD,ORCH,33,76,,5,45,-23.7,59,827,2024.03.14
80,Diamonds & Dancefloors,Ava Max,ATLANTIC GROUP,ATLG,3,84,89,13,45,-2.2,46,16430,2024.03.14
84,Starfucker,Slayyyter,FADER LABEL,FADL,10,,,1,43,95.5,22,7188,2024.03.14
84,Sondheim In The City (Cd),Melissa Errico & Stephen Sondheim,CNCO,CNCO,43,66,,3,43,-43.4,76,334,2024.03.14
86,High Drama,Adam Lambert, BMG DISTRIBUTION,BMG ,3,,82,8,40,42.9,28,21420,2024.03.14
86,Love Again (Original Motion Picture Soun,Celine Dion,Columbia Records,COL,11,,93,9,40,33.3,30,7396,2024.03.14
88,Stephen Sondheim's Old Friends: A Celeb,Stephen Sondheim,,,61,61,,2,39,-57.1,91,949,2024.03.14
88,The Glorification Of Sadness,Paloma Faith,THE ORCHARD,ORCH,35,89,88,4,39,0.0,39,418,2024.03.14
88,Mirror,Lauren Spencer-Smith,ISLAND / REPUBLIC RECORDS,R-IS,4,,97,34,39,62.5,24,9247,2024.03.14
88,Re:View,Melissa Manchester,VIRGIN MUSIC,VCMG,25,60,25,3,39,-61.8,102,601,2024.03.14
92,Bebe,Bebe Rexha,WARNER RECORDS,WAR ,11,,,1,38,72.7,22,5874,2024.03.14
93,Petals To Thorns,D4vd,INTERSCOPE/GEFFEN/A&M,INT,20,,,28,37,54.2,24,4267,2024.03.14
94,Stellaria,Chelsea Cutler,MERCURY / REPUBLIC RECORDS,R-MR,12,88,,2,36,-10.0,40,3676,2024.03.14
94,The Loveliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,9,100,,25,36,5.9,34,9397,2024.03.14
96,On My Own,Ricki-Lee,THE ORCHARD,ORCH,96,,,1,35,,0,35,2024.03.14
96,Gag Order,Kesha,KEMOSABE/BECKY,KEMO,3,,,1,35,6.1,33,17974,2024.03.14
98,Drowning,Jessie Murph,Columbia Records,COL ,16,89,89,7,33,-15.4,39,3039,2024.03.14
98,Gloria,Sam Smith,CAPITOL MUSIC GROUP,CAP ,2,89,,58,33,-15.4,39,33669,2024.03.14
98,NOW 86,Various Artists,NOW,NOW ,7,82,75,45,33,-29.8,47,18123,2024.03.14
1,Everything I Thought It Was,Justin Timberlake, RCA,RCA ,1,,,1,40810,999.0,20,40831,2024.03.21
2,Eternal Sunshine,Ariana Grande,REPUBLIC RECORDS,R-RR,1,1,,2,12647,-83.6,77252,89904,2024.03.21
3,1989 (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,2,1,22,9971,13.7,8769,2122453,2024.03.21
4,folklore,Taylor Swift,REPUBLIC RECORDS,R-RR,1,3,2,190,6579,7.0,6151,2368928,2024.03.21
5,Midnights,Taylor Swift,REPUBLIC RECORDS,R-RR,1,5,4,74,6013,12.9,5324,2886289,2024.03.21
6,Guts,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT,1,4,3,28,5054,-7.4,5459,463820,2024.03.21
7,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,6,5,37,4403,9.6,4019,971162,2024.03.21
8,SOUR,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT ,1,7,7,147,2984,-2.3,3053,1114916,2024.03.21
9,Golden (Shine),Jung Kook (Bts),BIGHIT MUSIC/IGA,INT,1,8,8,20,2326,-1.3,2357,332524,2024.03.21
10,2nd Ep 'Get Up',Newjeans,INTERSCOPE/GEFFEN/A&M,INT,1,10,9,35,1893,3.2,1834,364860,2024.03.21
11,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,INTERSCOPE/GEFFEN/A&M,INT ,1,11,10,52,1650,-2.3,1689,321341,2024.03.21
12,Barbie The Album,Barbie The Album,ATLANTIC GROUP,ATLG,2,12,18,35,1461,-0.9,1475,224842,2024.03.21
13,I'Ve Tried Everything But Therapy (Part,Teddy Swims, WARNER Records,WAR,6,14,13,27,1416,-0.8,1428,46045,2024.03.21
14,Snow Angel,Reneé Rapp,UMGRI INTERSCOPE,INT,3,13,11,31,1288,-11.6,1457,49783,2024.03.21
15,PORTALS,Melanie Martinez,ATLANTIC GROUP,ATLG,1,15,14,51,1094,-12.2,1246,288081,2024.03.21
16,The Rise And Fall Of A Midwest Princess,Chappell Roan,ISLAND / REPUBLIC RECORDS,R-IS,12,20,22,27,706,-4.5,739,15009,2024.03.21
17,NOW 89,Various Artists,NOW,NOW,7,19,17,8,685,-10.8,768,10686,2024.03.21
18,Think Later,Tate McRae, RCA,RCA ,5,18,16,15,682,-16.7,819,20823,2024.03.21
19,This Is Me...Now,Jennifer Lopez, BMG DISTRIBUTION,BMG,1,16,12,6,671,-35.0,1033,20257,2024.03.21
20,A Hometown Odyssey,Livingston, INDEPENDENT LABEL SUBMISSION,INDI,9,9,,2,665,-67.8,2064,2729,2024.03.21
21,Trolls Band Together (Ori,Various Artists, RCA,RCA ,12,23,20,22,663,9.6,605,32155,2024.03.21
22,Layover,V (Bts),BIG HIT,INT,2,21,15,28,661,-8.1,719,203380,2024.03.21
23,Austin,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,27,33,34,655,54.1,425,78487,2024.03.21
24,Endless Summer Vacation,Miley Cyrus,Columbia Records,COL ,2,22,19,54,571,-12.4,652,152831,2024.03.21
25,World Music Radio,Jon Batiste,VERVE,VERV,7,36,24,31,517,120.9,234,29576,2024.03.21
26,Diamonds,Elton John,ISLAND,ISL,4,24,23,331,507,-8.2,552,813219,2024.03.21
27,Hazbin Hotel (Original Soundtrack),Various Artists,A24 Music,A24,11,25,21,7,479,-12.6,548,7085,2024.03.21
28,Wish,Various Artists,DISNEY,DISN,18,30,29,18,446,25.6,355,16467,2024.03.21
29,NOW 90s Pop (2023),Various Artists,NOW,NOW,12,33,59,33,442,55.6,284,16334,2024.03.21
30,Emails I Can't Send,Sabrina Carpenter,ISLAND,ISL ,4,29,26,86,328,-20.6,413,35861,2024.03.21
31,Wonka (Original Motion Picture Soundtrac,"Joby Talbot, Neil Hannon, & The Cast Of",WARNER RECORDS,WAR ,16,26,27,15,310,-33.2,464,8402,2024.03.21
32,The Maybe Man,AJR,MERCURY / REPUBLIC RECORDS,R-MR,3,32,32,19,268,-8.2,292,27460,2024.03.21
33,Trustfall,P!nk, RCA,RCA ,1,34,28,57,250,-11.7,283,160007,2024.03.21
34,Work In Progress,Holly Humberstone,INTERSCOPE/GEFFEN/A&M,INT,34,,,1,238,,0,238,2024.03.21
35,Djesse Vol. 4,Jacob Collier,INTERSCOPE/GEFFEN/A&M,INT ,6,17,6,3,235,-75.0,941,4362,2024.03.21
36,Chemistry,Kelly Clarkson,ATLANTIC GROUP,ATLG,1,35,31,39,230,-6.5,246,92584,2024.03.21
37,Dancing In The Dark,Daniel Seavey,ATLANTIC GROUP,ATLG,33,,,1,227,999.0,1,866,2024.03.21
38,-,Ed Sheeran,ATLANTIC GROUP,ATLG,1,39,36,46,212,9.3,194,176065,2024.03.21
39,I'Ve Told The Trees Everything,Dermot Kennedy,INTERSCOPE/GEFFEN/A&M,INT ,39,,,1,205,,0,205,2024.03.21
40,Heat,(G)I-DLE,88 Rising,88R,1,40,38,24,191,0.5,190,52900,2024.03.21
41,NOW 88,Various Artists,NOW,NOW ,12,38,34,21,188,-4.6,197,15706,2024.03.21
42,SMITHEREENS,Joji,88RISING MUSIC,88RM,2,44,50,72,159,-4.2,166,70516,2024.03.21
42,Something To Give Each Other,Troye Sivan,CAPITOL MUSIC GROUP,CAP ,1,46,47,23,159,2.6,155,28787,2024.03.21
44,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,CAPITOL MUSIC GROUP,CAP ,1,41,39,44,154,-9.4,170,37612,2024.03.21
45,"Desire, I Want To Turn In",Caroline Polachek,THE ORCHARD,ORCH,3,41,44,20,153,-10.0,170,27213,2024.03.21
46,Heaven Knows,PinkPantheress,300 ENTERTAINME,300E,18,31,41,19,150,-49.0,294,7095,2024.03.21
47,Dear Insanity...,DPR IAN,THE ORCHARD,ORCH,7,52,48,24,148,33.3,111,12577,2024.03.21
48,NOW 25th Anniversary Volume 1,Various Artists,NOW,NOW,16,45,37,21,145,-11.0,163,12965,2024.03.21
49,The Show,Niall Horan,CAPITOL MUSIC GROUP,CAP ,1,47,42,41,130,-14.5,152,112673,2024.03.21
50,Cher Christmas,Cher,Warner Records,WAR,1,57,56,22,127,41.1,90,141151,2024.03.21
50,Pulse,Benson Boone,Warner Records,WAR,31,68,74,8,127,119.0,58,1737,2024.03.21
52,My 21st Century Symphony (Live at the Royal Albert Hall),Raye,THE ORCHARD,ORCH,52,,92,2,126,999.0,5,974,2024.03.21
53,The Album,Jonas Brothers,REPUBLIC RECORDS,R-RR,1,54,51,45,125,21.4,103,64411,2024.03.21
54,Good Riddance,Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,2,48,45,56,122,-15.3,144,43279,2024.03.21
55,NOW ‘90s Pop Deluxe,Various Artists,SONY,SONY,55,,,1,116,,0,116,2024.03.21
56,My 21st Century Blues,Raye,THE ORCHARD,ORCH,12,43,35,22,115,-31.5,168,8948,2024.03.21
57,Now 87,Various Artists,NOW,NOW,7,54,53,33,112,8.7,103,22051,2024.03.21
58,Mean Girls,"Reneé Rapp, Auli'I Cravalho",INTERSCOPE/GEFFEN/A&M,INT,15,49,49,10,107,-21.3,136,2081,2024.03.21
59,Sleep Is Exhausting,Teddy Swims,WARNER RECORDS,WAR,12,56,55,14,99,3.1,96,7971,2024.03.21
60,"Evergreens, Celebrating Six Decades on Columbia Records",Barbra Streisand,Columbia Records,COL,8,50,43,21,98,-26.9,134,15058,2024.03.21
61,Autumn Variations,Ed Sheeran,ATLANTIC GROUP,ATLG,1,53,46,25,93,-12.3,106,64593,2024.03.21
62,The Good Riddance Acoustic Shows (Live),Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,4,51,40,4,85,-33.1,127,5749,2024.03.21
63,Tension,Kylie Minogue, BMG DISTRIBUTION,BMG,2,62,58,26,84,13.5,74,29483,2024.03.21
63,Takin' It Back,Meghan Trainor,EPIC,EPIC,3,71,79,16,84,50.0,56,46572,2024.03.21
65,Silence Between Songs,Madison Beer,EPIC,EPIC,7,58,62,27,83,-4.6,87,11263,2024.03.21
66,Feed The Beast,Kim Petras,REPUBLIC RECORDS,R-RR,4,73,,37,80,48.1,54,11792,2024.03.21
67,Faith In The Future,Louis Tomlinson, BMG DISTRIBUTION,BMG,2,63,76,71,79,11.3,71,85697,2024.03.21
68,Matteo,Matteo Bocelli,CAPITOL MUSIC GROUP,CAP ,14,67,99,24,74,23.3,60,6251,2024.03.21
69,Best Of The Corrs,Corrs, RHINO,RHI ,17,,,1,70,337.5,16,1410,2024.03.21
70,The Little Mermaid,"Alan Menken, Howard Ashman & Lin-Manuel Miranda",DISNEY,DISN,2,64,68,44,67,3.1,65,42400,2024.03.21
71,Wellerman - The Album,Nathan Evans,EVERYTHING 2 EVERYONE (CENTRAL),UME,43,72,71,11,59,7.3,55,4452,2024.03.21
72,The Good Witch,Maisie Peters,NEW ELEKTRA,NELK,9,77,75,39,55,10.0,50,12215,2024.03.21
73,The Greatest Christmas Hits,Pentatonix, RCA,RCA ,9,65,96,21,54,-14.3,63,31761,2024.03.21
74,Weedkiller,Ashnikko,PARLOPHONE,PRL,6,77,86,30,49,-2.0,50,11585,2024.03.21
75,Live For Me,Omar Apollo,WARNER RECORDS,WAR,12,74,80,16,46,-11.5,52,8164,2024.03.21
75,Rae,Ashe,MOM & POP MUSIC,MMPZ,5,,,1,46,91.7,24,8894,2024.03.21
77,The Singles: Echoes from the Edge of Heaven,Wham!,Columbia Records,COL,8,,,1,44,46.7,30,9204,2024.03.21
77,Glorious - The Ultimate Collection,Bananarama,LONDON RECORDS,LN2,37,37,,2,44,-79.5,215,264,2024.03.21
79,The Original Hits,"Steve Lawrence, Eydie Gormé",REAL GONE MUSIC LLC,RGM,59,59,64,3,43,-46.9,81,212,2024.03.21
80,Trackhouse (Daytona 500 Edition),Pitbull,THE ORCHARD,ORCH,36,68,62,5,42,-27.6,58,601,2024.03.21
80,Sail On Sailor,Beach Boys,CAPITOL MUSIC GROUP,CAP ,11,66,84,8,42,-31.1,61,11374,2024.03.21
82,Girls5eva Season 3 (Music From The Netfl,Girls5eva,EPIC,EPIC,82,,,1,41,,0,41,2024.03.21
83,A Beautiful Life (Music From The Netflix,Christopher,INTERNATIONAL R,IRI,23,70,68,5,40,-29.8,57,3150,2024.03.21
84,Gloria,Sam Smith,CAPITOL MUSIC GROUP,CAP ,2,98,89,59,39,18.2,33,33708,2024.03.21
85,Mirror,Lauren Spencer-Smith,ISLAND / REPUBLIC RECORDS,R-IS,4,88,,35,38,-2.6,39,9285,2024.03.21
86,The Feeling Of Falling Upwards,5 Seconds Of Summer, BMG DISTRIBUTION,BMG ,7,,,1,37,23.3,30,10232,2024.03.21
87,Venus,Zara Larsson,EPIC,EPIC,19,75,72,6,35,-31.4,51,1544,2024.03.21
87,Ar,Addison Rae,ATLANTIC GROUP,ATLG,13,75,96,9,35,-31.4,51,3942,2024.03.21
89,My Soft Machine,Arlo Parks,TRANSGRESSIVE R,TRA9,8,,,1,33,3.1,32,6791,2024.03.21
90,NOW 86,Various Artists,NOW,NOW ,7,98,82,46,32,-3.0,33,18155,2024.03.21
90,Lucid Dreams,BoyWithUke,MERCURY / REPUBLIC RECORDS,R-MR,20,,87,22,32,3.2,31,3553,2024.03.21
90,Diamonds & Dancefloors,Ava Max,ATLANTIC GROUP,ATLG,3,80,84,14,32,-28.9,45,16462,2024.03.21
93,Mystical Magical Rhythmical Radical Rid,Jason Mraz, BMG DISTRIBUTION,BMG ,5,,,1,31,34.8,23,9548,2024.03.21
94,Sonder,Dermot Kennedy,INTERSCOPE/GEFFEN/A&M,INT ,5,,100,64,30,15.4,26,20206,2024.03.21
94,Mr. Joe Jackson presents Max Champion in 'What A Racket!,Max Champion,EAR MUSIC,EAR,56,,,1,30,76.5,17,1234,2024.03.21
96,Who We Used To Be,James Blunt,ATLANTIC GROUP,ATLG,20,,93,4,29,20.8,24,2199,2024.03.21
97,Petals To Thorns,D4vd,INTERSCOPE/GEFFEN/A&M,INT,20,93,,29,28,-24.3,37,4295,2024.03.21
97,Plum Blossom,Mxmtoon,HOAR,HOAR,25,,25,2,28,,0,456,2024.03.21
99,Love Again (Original Motion Picture Soun,Celine Dion,Columbia Records,COL,11,86,,10,27,-32.5,40,7423,2024.03.21
99,Gag Order,Kesha,KEMOSABE/BECKY,KEMO,3,96,,2,27,-22.9,35,18001,2024.03.21
99,Bebe,Bebe Rexha,WARNER RECORDS,WAR ,11,92,,2,27,-28.9,38,5901,2024.03.21
1,In Search Of The Antidote,Fletcher,CAPITOL RECORDS,CAP,1,,,1,13239,999.0,26,13265,2024.03.28
2,1989 (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,3,2,23,9591,-3.8,9971,2132044,2024.03.28
3,Eternal Sunshine,Ariana Grande,REPUBLIC RECORDS,R-RR,1,2,1,3,7695,-39.2,12647,97599,2024.03.28
4,folklore,Taylor Swift,REPUBLIC RECORDS,R-RR,1,4,3,191,6437,-2.2,6579,2375365,2024.03.28
5,Guts,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT,1,6,4,29,6250,23.7,5054,470070,2024.03.28
6,Midnights,Taylor Swift,REPUBLIC RECORDS,R-RR,1,5,5,75,6116,1.7,6013,2892405,2024.03.28
7,Everything I Thought It Was,Justin Timberlake, RCA,RCA ,1,1,,2,4871,-88.1,40810,45702,2024.03.28
8,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,7,6,38,4272,-3.0,4403,975434,2024.03.28
9,SOUR,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT ,1,8,7,148,3361,12.6,2984,1118277,2024.03.28
10,Golden (Shine),Jung Kook (Bts),BIGHIT MUSIC/IGA,INT,1,9,8,21,2216,-4.7,2326,334740,2024.03.28
11,2nd Ep 'Get Up',Newjeans,INTERSCOPE/GEFFEN/A&M,INT,1,10,10,36,1960,3.5,1893,366820,2024.03.28
12,I'Ve Tried Everything But Therapy (Part,Teddy Swims, WARNER Records,WAR,6,13,14,28,1644,16.1,1416,47689,2024.03.28
13,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,INTERSCOPE/GEFFEN/A&M,INT ,1,11,11,53,1556,-5.7,1650,322897,2024.03.28
14,Snow Angel,Reneé Rapp,UMGRI INTERSCOPE,INT,3,14,13,32,1503,16.7,1288,51286,2024.03.28
15,The Rise And Fall Of A Midwest Princess,Chappell Roan,ISLAND / REPUBLIC RECORDS,R-IS,12,16,20,28,1399,98.2,706,16408,2024.03.28
16,Barbie The Album,Barbie The Album,ATLANTIC GROUP,ATLG,2,12,12,36,997,-31.8,1461,225839,2024.03.28
17,PORTALS,Melanie Martinez,ATLANTIC GROUP,ATLG,1,15,15,52,972,-11.2,1094,289053,2024.03.28
18,Digital Nightmare,TWRP, INDEPENDENT LABEL SUBMISSION,INDI,18,,,1,938,,0,938,2024.03.28
19,Think Later,Tate McRae, RCA,RCA ,5,18,18,16,689,1.0,682,21512,2024.03.28
20,Austin,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,23,27,35,666,1.7,655,79153,2024.03.28
21,Trolls Band Together (Ori,Various Artists, RCA,RCA ,12,21,23,23,648,-2.3,663,32803,2024.03.28
22,Layover,V (Bts),BIG HIT,INT,2,22,21,29,591,-10.6,661,203971,2024.03.28
23,NOW 89,Various Artists,NOW,NOW,7,17,19,9,553,-19.3,685,11239,2024.03.28
24,Wish,Various Artists,DISNEY,DISN,18,28,30,19,541,21.3,446,17008,2024.03.28
25,Diamonds,Elton John,ISLAND,ISL,4,26,24,332,495,-2.4,507,813714,2024.03.28
26,World Music Radio,Jon Batiste,VERVE,VERV,7,25,36,32,486,-6.0,517,30062,2024.03.28
27,Endless Summer Vacation,Miley Cyrus,Columbia Records,COL ,2,24,22,55,484,-15.2,571,153315,2024.03.28
28,This Is Me...Now,Jennifer Lopez, BMG DISTRIBUTION,BMG,1,19,16,7,445,-33.7,671,20702,2024.03.28
28,A Hometown Odyssey,Livingston, INDEPENDENT LABEL SUBMISSION,INDI,9,20,9,3,445,-33.1,665,3174,2024.03.28
30,Hazbin Hotel (Original Soundtrack),Various Artists,A24 Music,A24,11,27,25,8,426,-11.1,479,7511,2024.03.28
31,The Family Business,Jonas Brothers,REPUBLIC RECORDS,R-RR,17,,,1,424,999.0,17,5783,2024.03.28
32,NOW 90s Pop (2023),Various Artists,NOW,NOW,12,29,33,34,332,-24.9,442,16666,2024.03.28
33,Emails I Can't Send,Sabrina Carpenter,ISLAND,ISL ,4,30,29,87,331,0.9,328,36192,2024.03.28
34,Trustfall,P!nk, RCA,RCA ,1,33,34,58,268,7.2,250,160275,2024.03.28
35,Chemistry,Kelly Clarkson,ATLANTIC GROUP,ATLG,1,36,35,40,237,3.0,230,92821,2024.03.28
36,The Maybe Man,AJR,MERCURY / REPUBLIC RECORDS,R-MR,3,32,32,20,230,-14.2,268,27690,2024.03.28
37,Wonka (Original Motion Picture Soundtrac,"Joby Talbot, Neil Hannon, & The Cast Of",WARNER RECORDS,WAR ,16,31,26,16,222,-28.4,310,8624,2024.03.28
38,Sacred Days - Ep,Jason Gould,,,38,,,1,191,,0,191,2024.03.28
39,-,Ed Sheeran,ATLANTIC GROUP,ATLG,1,38,39,47,179,-15.6,212,176244,2024.03.28
40,Good Riddance,Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,2,54,48,57,170,39.3,122,43449,2024.03.28
41,NOW 88,Various Artists,NOW,NOW ,12,41,38,22,160,-14.9,188,15866,2024.03.28
42,SMITHEREENS,Joji,88RISING MUSIC,88RM,2,42,44,73,154,-3.1,159,70670,2024.03.28
43,Something To Give Each Other,Troye Sivan,CAPITOL MUSIC GROUP,CAP ,1,42,46,24,148,-6.9,159,28935,2024.03.28
44,"Desire, I Want To Turn In",Caroline Polachek,THE ORCHARD,ORCH,3,45,41,21,143,-6.5,153,27356,2024.03.28
45,Djesse Vol. 4,Jacob Collier,INTERSCOPE/GEFFEN/A&M,INT ,6,35,17,4,142,-39.6,235,4504,2024.03.28
45,Heat,(G)I-DLE,88 Rising,88R,1,40,40,25,142,-25.7,191,53042,2024.03.28
47,The Show,Niall Horan,CAPITOL MUSIC GROUP,CAP ,1,49,47,42,140,7.7,130,112813,2024.03.28
47,NOW 25th Anniversary Volume 1,Various Artists,NOW,NOW,16,48,45,22,140,-3.4,145,13105,2024.03.28
49,My 21st Century Blues,Raye,THE ORCHARD,ORCH,12,56,43,23,135,17.4,115,9083,2024.03.28
50,Rise Up,Moonlight Jones,THE ORCHARD,ORCH,50,,,1,130,,0,130,2024.03.28
51,Heaven Knows,PinkPantheress,300 ENTERTAINME,300E,18,46,31,20,122,-18.7,150,7217,2024.03.28
52,The Album,Jonas Brothers,REPUBLIC RECORDS,R-RR,1,53,54,46,120,-4.0,125,64531,2024.03.28
53,Sleep Is Exhausting,Teddy Swims,WARNER RECORDS,WAR,12,59,56,15,108,9.1,99,8079,2024.03.28
54,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,CAPITOL MUSIC GROUP,CAP ,1,44,41,45,106,-31.2,154,37718,2024.03.28
55,Dear Insanity...,DPR IAN,THE ORCHARD,ORCH,7,47,52,25,104,-29.7,148,12681,2024.03.28
56,Takin' It Back,Meghan Trainor,EPIC,EPIC,3,63,71,17,98,16.7,84,46670,2024.03.28
57,Feed The Beast,Kim Petras,REPUBLIC RECORDS,R-RR,4,66,73,38,96,20.0,80,11888,2024.03.28
58,Now 87,Various Artists,NOW,NOW,7,57,54,34,93,-17.0,112,22144,2024.03.28
59,Autumn Variations,Ed Sheeran,ATLANTIC GROUP,ATLG,1,61,53,26,88,-5.4,93,64681,2024.03.28
60,Tension,Kylie Minogue, BMG DISTRIBUTION,BMG,2,63,62,27,87,3.6,84,29570,2024.03.28
60,"Evergreens, Celebrating Six Decades on Columbia Records",Barbra Streisand,Columbia Records,COL,8,60,50,22,87,-11.2,98,15145,2024.03.28
62,Best Of The Corrs,Corrs, RHINO,RHI ,17,69,,2,83,18.6,70,1493,2024.03.28
63,Mean Girls,"Reneé Rapp, Auli'I Cravalho",INTERSCOPE/GEFFEN/A&M,INT,15,58,49,11,80,-25.2,107,2161,2024.03.28
64,Silence Between Songs,Madison Beer,EPIC,EPIC,7,65,58,28,78,-6.0,83,11341,2024.03.28
65,Pulse,Benson Boone,Warner Records,WAR,31,50,68,9,73,-42.5,127,1810,2024.03.28
66,Faith In The Future,Louis Tomlinson, BMG DISTRIBUTION,BMG,2,67,63,72,71,-10.1,79,85768,2024.03.28
66,Cher Christmas,Cher,Warner Records,WAR,1,50,57,23,71,-44.1,127,141222,2024.03.28
68,The Little Mermaid,"Alan Menken, Howard Ashman & Lin-Manuel Miranda",DISNEY,DISN,2,70,64,45,68,1.5,67,42468,2024.03.28
69,The Good Riddance Acoustic Shows (Live),Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,4,62,51,5,65,-23.5,85,5814,2024.03.28
70,Coco Moon,Owl City, INDEPENDENT LABEL SUBMISSION,INDI,16,,,1,62,264.7,17,3396,2024.03.28
71,Sail On Sailor,Beach Boys,CAPITOL MUSIC GROUP,CAP ,11,80,66,9,51,21.4,42,11425,2024.03.28
72,I'Ve Told The Trees Everything,Dermot Kennedy,INTERSCOPE/GEFFEN/A&M,INT ,39,39,,2,50,-75.6,205,255,2024.03.28
73,The Good Witch,Maisie Peters,NEW ELEKTRA,NELK,9,72,77,40,48,-12.7,55,12263,2024.03.28
74,Weedkiller,Ashnikko,PARLOPHONE,PRL,6,74,77,31,45,-8.2,49,11630,2024.03.28
74,The Original Hits,"Steve Lawrence, Eydie Gormé",REAL GONE MUSIC LLC,RGM,59,79,59,4,45,4.7,43,257,2024.03.28
76,Wellerman - The Album,Nathan Evans,EVERYTHING 2 EVERYONE (CENTRAL),UME,43,71,72,12,43,-27.1,59,4495,2024.03.28
76,Matteo,Matteo Bocelli,CAPITOL MUSIC GROUP,CAP ,14,68,67,25,43,-41.9,74,6294,2024.03.28
76,Gag Order,Kesha,KEMOSABE/BECKY,KEMO,3,99,96,3,43,59.3,27,18044,2024.03.28
79,Live At The Bon Soir,Barbra Streisand,Columbia Records,COL,22,,80,20,42,68.0,25,31576,2024.03.28
79,My 21st Century Symphony (Live at the Royal Albert Hall),Raye,THE ORCHARD,ORCH,52,52,,3,42,-66.7,126,1016,2024.03.28
79,Live For Me,Omar Apollo,WARNER RECORDS,WAR,12,75,74,17,42,-8.7,46,8206,2024.03.28
82,NOW ‘90s Pop Deluxe,Various Artists,SONY,SONY,55,55,,2,40,-65.5,116,156,2024.03.28
83,Messy,Olivia Dean,ISLAND,ISL,42,,,3,35,59.1,22,1422,2024.03.28
83,Gloria,Sam Smith,CAPITOL MUSIC GROUP,CAP ,2,84,98,60,35,-10.3,39,33743,2024.03.28
83,NOW 86,Various Artists,NOW,NOW ,7,90,98,47,35,9.4,32,18190,2024.03.28
86,The Greatest Christmas Hits,Pentatonix, RCA,RCA ,9,73,65,22,34,-37.0,54,31795,2024.03.28
87,Young In Love,Kita Alexander,INTERNATIONAL R,IRI,87,,,1,33,,0,33,2024.03.28
87,Mirror,Lauren Spencer-Smith,ISLAND / REPUBLIC RECORDS,R-IS,4,85,88,36,33,-13.2,38,9318,2024.03.28
89,Lucid Dreams,BoyWithUke,MERCURY / REPUBLIC RECORDS,R-MR,20,90,,23,32,0.0,32,3585,2024.03.28
90,The Loveliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,9,,94,26,30,15.4,26,9453,2024.03.28
91,The Singles: Echoes from the Edge of Heaven,Wham!,Columbia Records,COL,8,77,,2,29,-34.1,44,9233,2024.03.28
91,Ar,Addison Rae,ATLANTIC GROUP,ATLG,13,87,75,10,29,-17.1,35,3971,2024.03.28
91,Diamonds & Dancefloors,Ava Max,ATLANTIC GROUP,ATLG,3,90,80,15,29,-9.4,32,16491,2024.03.28
91,Glorious - The Ultimate Collection,Bananarama,LONDON RECORDS,LN2,37,77,37,3,29,-34.1,44,293,2024.03.28
91,Petals To Thorns,D4vd,INTERSCOPE/GEFFEN/A&M,INT,20,97,93,30,29,3.6,28,4324,2024.03.28
96,NOW 85,Various Artists,SONY,SONY,4,,,1,27,22.7,22,29512,2024.03.28
96,Just The Two Of Us: The Duets Collection Volume 2,Olivia Newton-John,OLIVIA NEWTON JOHN,VCMG,15,,,1,27,17.4,23,3120,2024.03.28
