Rank,Song,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TP Overall,% CHG,LP Overall,TP Audio,TP Video,YTD Overall,ATD Overall,week_of
125,Heartbroken,"Diplo, Jessie Murph & Polo G",SONY/COLUMBIA,COL,19,125,115,27,2187341,2.6,2131611,2176789,10552,9117326,100874558,2024.01.25
126,One Number Away,Luke Combs,COLUMBIA NASHVILLE,CLNV,6,124,123,342,2180762,2.2,2133028,2030191,150571,8528256,827397311,2024.01.25
127,Dirt On My Boots,Jon Pardi,CAPITOL NASHVILLE,CAPN,2,137,136,384,2156042,7.1,2013564,2076738,79304,8191427,851326002,2024.01.25
128,God's Country,Blake Shelton, WARNER Records,WAR ,1,120,127,252,2123497,-2.5,2177814,1695650,427847,8713322,909994534,2024.01.25
129,Boys Back Home,Dylan Marlowe Feat. Dylan Scott,,,108,115,120,12,2113368,-5.3,2230824,2068003,45365,8563651,25043315,2024.01.25
130,Need You Now,Lady A,CAPITOL NASHVILLE,CAPN,58,134,129,426,2103331,3.7,2028312,1748409,354922,7952685,701541718,2024.01.25
131,To Be A Man,Dax,COLUMBIA,COL,40,105,112,15,2092899,-11.5,2365682,1374005,718894,9184607,72577559,2024.01.25
132,Head Over Boots,Jon Pardi,CAPITOL NASHVILLE,CAPN,2,132,125,426,2086178,2.3,2039051,2024443,61735,8481114,784761642,2024.01.25
133,Country Girl (Shake It For Me),Luke Bryan,CAPITOL NASHVILLE,CAPN,30,139,119,426,2083233,3.6,2011224,1931833,151400,8476632,717627326,2024.01.25
134,Die A Happy Man,Thomas Rhett,ELI YOUNG,VALO,1,144,156,426,2083175,6.0,1965263,1977875,105300,7873779,1277513891,2024.01.25
135,"Take Me Home, Country Roads",John Denver,LEG,LEG,17,141,138,398,2068861,3.4,2000675,1964341,104520,8122725,864663897,2024.01.25
136,This Damn Song,Pecos & The Rooftops,Warner Records,WAR,60,150,147,149,2064169,9.9,1878874,1749287,314882,7829320,360090682,2024.01.25
137,'98 Braves,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,10,142,135,47,2062816,3.2,1998811,1980525,82291,8137281,181242392,2024.01.25
138,Life Is A Highway,Rascal Flatts,DISNEY,DISN,41,143,144,420,2061751,4.6,1970434,1683421,378330,7949733,616631232,2024.01.25
139,Fire Away,Chris Stapleton,MERCURY NASHVILLE,MERN,8,136,124,420,2029719,0.5,2018958,1876417,153302,8459881,627268036,2024.01.25
140,The Bones,Maren Morris,COLUMBIA NASHVILLE,CLNV,1,138,134,247,2023134,0.6,2011568,1980732,42402,7675791,995299410,2024.01.25
141,Sunrise,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,12,147,150,47,2008469,5.4,1905116,1846598,161871,7752818,182144641,2024.01.25
142,Broken Window Serenade,Whiskey Myers,THIRTY TIGERS,THTG,142,163,161,28,1952345,12.8,1731125,1811265,141080,7320411,269911538,2024.01.25
143,"You, Me, And Whiskey",Justin Moore & Priscilla Block,VALORY,VALO,37,101,98,61,1935076,-19.7,2409973,1860283,74793,8812008,156991732,2024.01.25
144,Sleeping On The Blacktop,Colter Wall,THIRTY TIGERS,THTG,117,145,167,87,1932884,-1.5,1961785,1836125,96759,7518088,326767282,2024.01.25
145,The Good I'Ll Do,Zach Bryan,Warner Records,WAR,53,148,143,62,1919007,1.1,1898198,1826501,92506,7764920,159508828,2024.01.25
146,865,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,7,154,157,159,1918671,3.5,1853619,1811711,106960,7472060,392825732,2024.01.25
147,Bury Me In Georgia,Kane Brown,RCA NASHVILLE,RCNA,21,130,130,43,1908689,-6.5,2041769,1818114,90575,8255334,153357234,2024.01.25
148,Four Leaf Clover,Gavin Adcock,,,148,,,1,1901144,226766.8,838,1852888,48256,1901982,1901982,2024.01.25
149,Got What I Got,Jason Aldean,BROKEN BOW RECO,BB2 ,1,168,159,224,1898131,10.7,1714038,1724324,173807,7205943,683739773,2024.01.25
150,Trouble,Josh Ross,,,125,171,0,13,1883666,11.3,1692403,1844841,38825,6812724,72449951,2024.01.25
151,Up Down,Morgan Wallen Feat. Florida Georgia Line,"BIG LOUD RECORDS, LLC",BGL ,9,155,162,328,1878329,2.8,1827874,1717189,161140,7446713,817596521,2024.01.25
152,Heartache On The Dance Floor,Jon Pardi,CAPITOL NASHVILLE,CAPN,7,152,154,340,1869281,0.7,1856202,1837806,31475,7477069,635267695,2024.01.25
153,Back To December (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,6,149,145,29,1854210,-1.6,1885007,1767746,86464,7702457,89451293,2024.01.25
154,Speechless,Dan + Shay, WARNER Records,WAR ,1,198,0,268,1824268,18.9,1534223,1739121,85147,6252632,1064064445,2024.01.25
155,White House Road,Tyler Childers & The Highwall,HICKMAN HOLLER RECORDS,HICK,89,151,151,55,1821118,-1.9,1856792,1739257,81861,7536625,475383092,2024.01.25
156,Millionaire,Chris Stapleton,MERCURY NASHVILLE,MERN,21,173,186,280,1820296,8.0,1685252,1736423,83873,6829806,500449357,2024.01.25
157,Give Heaven Some Hell,Hardy,Big Loud,BGL,42,146,128,174,1816121,-5.9,1928985,1642314,173807,7785414,369782751,2024.01.25
158,I Hope,Gabby Barrett,WARNER RECORDS,WAR ,1,161,148,255,1810359,3.9,1741886,1645224,165135,7139661,1085193227,2024.01.25
159,Springsteen,Eric Church,EMI NASHVILLE,ENAS,46,157,149,426,1810246,1.2,1788788,1753375,56871,7602061,680917316,2024.01.25
160,Dear Alcohol,Dax,SONY/COLUMBIA,COL,24,165,164,98,1803117,4.2,1730091,1367476,435641,7265084,249502524,2024.01.25
161,Rumor,Lee Brice,CURB,CURB,4,167,168,289,1783511,3.8,1719000,1589954,193557,6988728,825277907,2024.01.25
162,Me and My Kind,Cody Johnson,,,162,169,172,23,1780987,4.7,1700641,1768841,12146,6997022,275607323,2024.01.25
163,Can'T Have Mine,Dylan Scott,CURB,CURB,63,164,158,81,1780028,2.9,1730356,1652462,127566,7715198,188505205,2024.01.25
164,The Way I Talk,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,72,159,165,290,1773253,-0.1,1775793,1676665,96588,7176700,556191510,2024.01.25
165,Tucson Too Late,Jordan Davis,MCA NASHVILLE,MCAN,128,176,187,4,1773033,7.6,1647441,1741553,31480,6541882,44184363,2024.01.25
166,Motorcycle Drive By,Zach Bryan,Warner Records,WAR,128,158,142,25,1770331,-0.9,1785960,1733886,36445,7421244,102893604,2024.01.25
167,Save Me The Trouble,Dan + Shay,Warner Music Nashville,WNS,44,127,48,17,1740877,-15.7,2066166,1701593,39284,11347212,57805929,2024.01.25
168,Good Directions,Billy Currington,MERCURY NASHVILLE,MERN,159,199,184,109,1734737,13.1,1533644,1693735,41002,6527715,428502476,2024.01.25
169,Follow You to Virgie,Tyler Childers, INDEPENDENT LABEL SUBMISSION,INDI,165,166,180,23,1732031,0.5,1724062,1691368,40663,6796488,210734918,2024.01.25
170,Boys Of Faith,Zach Bryan,Warner Records,WAR,7,175,166,18,1714509,3.8,1651257,1681822,32687,6935722,54361269,2024.01.25
171,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,9,156,176,45,1708616,-6.1,1819221,1377601,331015,7017675,160172741,2024.01.25
172,Better Together,Luke Combs,COLUMBIA NASHVILLE,CLNV,2,153,178,220,1707703,-7.9,1854425,1588151,119552,6969201,740837750,2024.01.25
173,Drinkin' Problem,Midland,BIG MACHINE,BGMA,14,180,163,347,1693124,3.4,1637501,1447995,245129,6974685,662723679,2024.01.25
174,AMARILLO BY MORNING,George Strait,SME/LEGACY RECORDINGS,LEGC,120,0,0,172,1692758,13.0,1497358,1526179,166579,6184219,437712290,2024.01.25
175,Halfway To Hell,Jelly Roll,,,74,140,0,6,1689193,-15.9,2008272,1656991,32202,6183858,46100509,2024.01.25
176,Fear And Friday's,Zach Bryan,Warner Records,WAR,11,183,173,22,1682103,3.8,1621103,1668241,13862,6891005,73653317,2024.01.25
177,Blue Ain't Your Color,Keith Urban,CAPITOL NASHVILLE,CAPN,1,0,195,358,1668855,9.4,1525568,1354490,314365,6395230,1011128314,2024.01.25
178,In Between,Treaty Oak Revival,,,178,,,1,1661897,13.1,1469427,1626311,35586,5633180,10414555,2024.01.25
179,Die From A Broken Heart,Maddie & Tae,MERCURY NASHVILLE,MERN,3,0,0,233,1661403,12.0,1483857,1473955,187448,6171417,639987670,2024.01.25
180,Love You Again,Chase Matthew, WARNER Records,WAR ,104,200,197,29,1652467,7.9,1531747,1602924,49543,6331414,98235517,2024.01.25
181,Bless The Broken Road,Rascal Flatts,LYRIC STREET,LYST,91,174,189,310,1650601,-0.1,1653044,1548883,101718,6240913,472233092,2024.01.25
182,Joy Of My Life,Chris Stapleton,MERCURY NASHVILLE,MERN,69,190,192,60,1645139,5.4,1561559,1555521,89618,6407146,247032921,2024.01.25
183,Parachute,Chris Stapleton,MERCURY NASHVILLE,MERN,14,189,199,299,1645038,4.6,1573106,1610083,34955,6444346,544040216,2024.01.25
184,Memory Lane,Old Dominion,COLUMBIA NASHVILLE,CLNV,12,177,171,55,1643460,0.1,1641813,1615522,27938,7052166,189218728,2024.01.25
185,"Forever And Ever, Amen",Randy Travis,WARNER RECORDS,WAR ,114,192,188,201,1641706,5.6,1555378,1529485,112221,6430760,454454194,2024.01.25
186,betty,Taylor Swift,UNIVERSAL MUSIC ENTERPRISES,UME ,1,181,175,61,1639098,0.5,1631289,1599342,39756,6744335,249337635,2024.01.25
187,Night Shift,Jon Pardi,CAPITOL NASHVILLE,CAPN,14,160,160,205,1631597,-7.1,1757139,1576336,55261,7003610,519447224,2024.01.25
188,Something's Gonna Kill Me,Corey Kent,RCA NASHVILLE,RCNA,66,172,169,34,1630792,-3.3,1685944,1589338,41454,7320050,83803605,2024.01.25
189,Thinking 'Bout You,Dustin Lynch Feat. Mackenzie Porter,BROKEN BOW RECO,BB2 ,4,170,179,164,1612026,-5.0,1696192,1578551,33475,6693794,514653424,2024.01.25
190,Fishin' in the Dark,Nitty Gritty Dirt Band,CAPITOL NASHVILLE,CAPN,93,196,174,285,1608978,4.7,1537067,1450945,158033,6553925,497812941,2024.01.25
191,Hell's Comin' With Me,Poor Mans Poison,,,10,162,170,81,1592323,-8.5,1741049,646497,945826,7257201,262649348,2024.01.25
192,Jolene,Dolly Parton,COLUMBIA NASHVILLE,CLNV,76,187,182,243,1587717,0.3,1582516,1465621,122096,6500015,472574573,2024.01.25
193,100% Cowboy,Jason Meadows, BACCERSTICK RECORDS,BACC,193,,,1,1584303,133709.4,1184,5451,1578852,1588362,1856148,2024.01.25
194,Deep Satin,Zach Bryan,Warner Records,WAR,10,194,198,17,1575234,2.4,1539045,1559426,15808,6219411,43852708,2024.01.25
195,Handle On You,Parker Mccollum,MCA NASHVILLE,MCAN,20,0,196,64,1564041,7.0,1462069,1501491,62550,6374206,225190406,2024.01.25
196,90s Rap Mashup,Austin Williams,,,196,,,1,1559198,16.5,1338308,1384817,174381,5634807,12353397,2024.01.25
197,Long Live (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,23,186,185,16,1555180,-2.3,1592079,1484754,70426,6428940,61353998,2024.01.25
198,Your Place,Ashley Cooke,Big Loud Records,"BLR
",177,0,177,2,1554827,20.2,1293339,1530584,24243,5559824,17698813,2024.01.25
199,Everything She Ain't,Hailey Whitters,Big Loud Records,BLR,32,0,194,75,1551752,16.6,1330481,1524826,26926,5889236,216524307,2024.01.25
200,Cruise,Florida Georgia Line,BMX,BMX ,12,197,200,423,1550085,0.9,1536010,1413356,136729,6265960,876369661,2024.01.25
1,I Remember Everything,Zach Bryan Feat. Kacey Musgraves,Warner Records,WAR,1,1,1,23,19391485,2.8,18862619,18554740,836745,93743148,468113807,2024.02.01
2,Something In The Orange,Zach Bryan,Warner Records,WAR,1,2,3,93,13624818,1.1,13477608,12707661,917157,64713043,1204268583,2024.02.01
3,Last Night,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,3,2,53,13356043,1.9,13113169,12126183,1229860,65796980,1181703037,2024.02.01
4,Spin You Around (1/24),Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,4,,,1,12804152,213338.1,5999,12422626,381526,12810151,12810151,2024.02.01
5,Thinkin' Bout Me,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,2,4,4,48,12282122,4.6,11746114,11439635,842487,57379939,591570643,2024.02.01
6,Wild Ones,Jessie Murph & Jelly Roll,SONY/COLUMBIA,COL,5,5,5,17,11605721,3.3,11229735,10450746,1154975,51889016,153877752,2024.02.01
7,White Horse,Chris Stapleton,MERCURY NASHVILLE,MERN,5,6,7,28,9013630,1.7,8861930,8558652,454978,44321788,205259190,2024.02.01
8,Fast Car,Luke Combs,COLUMBIA NASHVILLE,CLNV,2,7,6,45,8852494,1.7,8705475,8262557,589937,45153637,606620837,2024.02.01
9,Wasted On You,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,8,8,160,8800398,1.9,8636027,7891810,908588,41124260,1288406277,2024.02.01
10,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,8,9,9,41,8398642,5.7,7946220,7905704,492938,39042723,203123113,2024.02.01
11,You Proof,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,12,11,90,7856469,7.6,7303078,7472977,383492,35928377,972433151,2024.02.01
12,Where The Wild Things Are,Luke Combs,COLUMBIA NASHVILLE,CLNV,11,11,25,21,7331295,-0.9,7400730,6820438,510857,28650274,108510755,2024.02.01
13,Tennessee Whiskey,Chris Stapleton,MERCURY NASHVILLE,MERN,1,13,10,427,7271572,1.0,7200895,6402611,868961,35271435,2373346325,2024.02.01
14,Hey Driver,Zach Bryan Feat. The War and Treaty,Warner Records,WAR,4,14,12,23,6690482,3.7,6450467,6551682,138800,33064605,181541381,2024.02.01
15,Need A Favor,Jelly Roll,BROKEN BOW RECO,BB2 ,7,16,14,58,6314991,-0.5,6344466,5619324,695667,31189896,324290426,2024.02.01
16,Truck Bed,Hardy,Big Loud Records,"BLR
",13,15,13,67,6311873,-1.1,6382832,5828830,483043,31883485,274414594,2024.02.01
17,Religiously,Bailey Zimmerman,Warner Music Nashville,WNS,5,17,15,46,6181177,5.0,5886601,5886275,294902,30129925,355604507,2024.02.01
18,The Painter,Cody Johnson, WARNER Records,WAR ,18,26,29,25,6015811,13.6,5293609,5760475,255336,26707764,110710795,2024.02.01
19,Rock And A Hard Place,Bailey Zimmerman,Warner Music Nashville,WNS,1,18,19,86,5936666,1.5,5849944,5424217,512449,28298752,779354659,2024.02.01
20,Oklahoma Smokeshow,Zach Bryan,Warner Records,WAR,13,19,16,81,5919807,7.8,5491172,5576640,343167,28186920,350748472,2024.02.01
21,Heading South,Zach Bryan, WARNER Records,WAR ,21,24,24,58,5889025,10.0,5355559,5753899,135126,26009604,498656169,2024.02.01
22,Thought You Should Know,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,21,23,91,5876271,7.7,5456004,5360044,516227,26311965,652619044,2024.02.01
23,Coal,Dylan Gossett,,,23,23,34,24,5553281,3.6,5362837,5421000,132281,23914144,90179672,2024.02.01
24,Beautiful Crazy,Luke Combs,CLNV,CLNV,1,22,22,300,5548995,2.2,5432006,5044128,504867,27020907,1759062792,2024.02.01
25,Wondering Why,Red Clay Strays,THE ORCHARD,ORCH,13,20,17,12,5363112,-2.0,5472037,5187353,175759,26943857,69186007,2024.02.01
26,No Caller Id,Megan Moroney,,,10,10,0,2,5311108,-29.2,7497084,5211984,99124,12821015,12821015,2024.02.01
27,Save Me,Jelly Roll & Lainey Wilson,,,10,28,18,36,5224363,0.1,5218064,4909441,314922,27921311,199407968,2024.02.01
28,You Should Probably Leave,Chris Stapleton,MERCURY NASHVILLE,MERN,6,25,26,168,5191064,-2.8,5343142,4982679,208385,24994408,696804486,2024.02.01
29,Cowgirls,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,14,30,32,48,5185010,1.7,5098414,4835157,349853,24120414,289763642,2024.02.01
30,Chasin' You,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,2,32,28,238,5171392,5.0,4924726,4847740,323652,24583297,1193130898,2024.02.01
31,Burn It Down,Parker Mccollum,MCA NASHVILLE,MCAN,20,29,21,34,5106501,-1.5,5184907,4922534,183967,26209744,132643914,2024.02.01
32,Whiskey Glasses,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,1,33,30,283,5098154,6.6,4782067,4717991,380163,24567458,1641202843,2024.02.01
33,Man Made A Bar,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,8,27,27,48,5074088,-3.7,5266456,4949401,124687,24541488,227234194,2024.02.01
34,"Burn, Burn, Burn",Zach Bryan,Warner Records,WAR,14,31,35,73,4821931,-3.3,4986641,4746560,75371,23191006,280939856,2024.02.01
35,The Kind Of Love We Make,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,34,31,85,4661869,0.9,4621765,4388656,273213,23151158,637969001,2024.02.01
36,Tourniquet,Zach Bryan,Warner Records,WAR,8,37,37,23,4656983,4.5,4456822,4546953,110030,21954758,137418053,2024.02.01
37,Rich Men North Of Richmond,Oliver Anthony Music,,,1,35,33,25,4540891,-0.8,4578063,4457302,83589,22854043,219111425,2024.02.01
38,Next Thing You Know,Jordan Davis,MCA NASHVILLE,MCAN,11,38,38,77,4504430,5.5,4270155,4243376,261054,21309539,370546939,2024.02.01
39,Tennessee Orange,Megan Moroney,ARISTA NASHVILLE,ARNV,10,36,36,74,4440429,-0.8,4474428,4158447,281982,22399929,383836796,2024.02.01
40,We Don'T Fight Anymore,Carly Pearce,BIG MACHINE,BGMA,39,41,40,28,4187373,2.9,4071050,4043491,143882,20366041,91028623,2024.02.01
41,wait in the truck,Hardy Feat. Lainey Wilson,Big Loud Records,BLR,3,39,39,75,4166824,1.3,4114170,3736627,430197,20119912,407312352,2024.02.01
42,World On Fire,Nate Smith,RCA NASHVILLE,RCNA,17,40,20,38,4140638,1.1,4094689,3971794,168844,25283317,139049674,2024.02.01
43,Starting Over,Chris Stapleton,MERCURY NASHVILLE,MERN,1,51,54,179,4035764,8.9,3704653,3789189,246575,18284042,705178740,2024.02.01
44,Buy Dirt,Jordan Davis Feat. Luke Bryan,MCA NASHVILLE,MCAN,1,47,51,141,4019022,7.3,3744975,3890108,128914,18169512,662862671,2024.02.01
45,Heartless,Diplo & Julia Michaels Feat. Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,53,49,233,3966172,8.8,3646683,3724716,241456,18400598,1228988169,2024.02.01
46,Sun To Me,Zach Bryan,Warner Records,WAR,36,43,44,75,3945504,2.1,3866234,3853538,91966,19093913,259071016,2024.02.01
47,More Than My Hometown,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,2,50,50,198,3925165,5.7,3712328,3739444,185721,18132405,918137804,2024.02.01
48,Straight And Narrow,Sam Barber,ATLANTIC       ,ATL,45,45,56,32,3910001,1.6,3848707,3746508,163493,18329644,141775789,2024.02.01
49,Watermelon Moonshine,Lainey Wilson,BROKEN BOW RECO,BB2 ,14,42,41,38,3850017,-4.5,4030750,3565011,285006,20300525,207153700,2024.02.01
50,Where It Ends,Bailey Zimmerman,Warner Music Nashville,WNS,4,44,52,66,3840845,-0.3,3853165,3757982,82863,18328608,213329926,2024.02.01
51,Revival,Zach Bryan,,,36,52,45,36,3839532,4.5,3674950,3746699,92833,18838144,213174001,2024.02.01
52,All Too Well (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,46,42,116,3806095,-0.2,3815480,3571962,234133,19570346,580962269,2024.02.01
53,Fall In Love,Bailey Zimmerman,Warner Music Nashville,WNS,4,49,43,103,3792514,2.1,3715127,3471753,320761,19784427,595701361,2024.02.01
54,All Your'N,Tyler Childers, RCA,RCA,21,48,47,208,3790259,1.8,3721584,3673451,116808,18740290,506052184,2024.02.01
55,When It Rains It Pours,Luke Combs,SME/LEGACY RECORDINGS,LEGC,2,54,48,348,3774786,4.4,3614449,3424775,350011,18265425,1376508237,2024.02.01
56,Cover Me Up,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,7,56,62,245,3610110,3.2,3499582,3332697,277413,16913449,919861009,2024.02.01
57,23,Chayce Beckham, BMG DISTRIBUTION,BMG ,51,55,53,105,3605429,-0.1,3609392,3218772,386657,17707080,244520469,2024.02.01
58,In Your Love,Tyler Childers, RCA,RCA,6,65,57,27,3590589,11.1,3231740,3499759,90830,17073460,127793991,2024.02.01
59,Sand In My Boots,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,59,59,160,3561426,4.1,3422055,3416467,144959,16867879,752921232,2024.02.01
60,Love You Anyway,Luke Combs,COLUMBIA NASHVILLE,CLNV,2,60,65,51,3560366,4.2,3416716,3266292,294074,16817552,304990775,2024.02.01
61,She Got the Best of Me,Luke Combs,COLUMBIA NASHVILLE,CLNV,3,57,55,296,3551307,1.8,3488758,3396149,155158,17213123,1156666719,2024.02.01
62,Wild As Her,Corey Kent,RCA NASHVILLE,RCNA,11,58,46,99,3522474,2.3,3443875,3342750,179724,17761340,397626142,2024.02.01
63,Spotless,Zach Bryan,Warner Records,WAR,6,61,61,23,3514649,5.1,3343722,3459997,54652,16750536,112995228,2024.02.01
64,7 Summers,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,70,75,181,3508019,12.4,3119669,3336203,171816,15288748,761636237,2024.02.01
65,Forever After All,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,69,70,171,3428698,9.0,3144535,3135703,292995,15780574,935724613,2024.02.01
66,Feathered Indians,Tyler Childers,HICKMAN HOLLER RECORDS,HICK,31,63,60,236,3422070,4.6,3273060,3362984,59086,16942686,685665575,2024.02.01
67,Til You Can't,Cody Johnson,Warner Music Nashville,WNS,1,72,80,135,3293013,6.7,3086623,3285557,7456,15295426,549514959,2024.02.01
68,We Ride,Bryan Martin,,,56,66,69,57,3278981,2.6,3195661,3026156,252825,15634569,154093760,2024.02.01
69,Spin You Around,Morgan Wallen, INDEPENDENT LABEL SUBMISSION,INDI,69,113,122,180,3256123,41.3,2305194,3179579,76544,11855576,361290108,2024.02.01
70,You Make It Easy,Jason Aldean,BROKEN BOW RECORDS,BB2,3,68,72,314,3251541,3.1,3154877,3194275,57266,15404424,1125252342,2024.02.01
71,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,2,67,64,61,3245363,1.7,3191616,3116137,129226,16191928,402077536,2024.02.01
72,Heart Like A Truck,Lainey Wilson,BROKEN BOW RECO,BB2 ,6,62,63,77,3191314,-3.6,3311366,2752514,438800,16832197,365358396,2024.02.01
73,Wildflowers And Wild Horses,Lainey Wilson,BROKEN BOW RECO,BB2 ,73,114,98,12,3181201,38.7,2293088,3051813,129388,12654508,36688468,2024.02.01
74,Ain't That Some,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,4,78,78,48,3134777,6.0,2955957,3004597,130180,14562310,257420087,2024.02.01
75,Hurricane,Luke Combs,COLUMBIA NASHVILLE,CLNV,2,76,76,405,3130891,4.7,2991203,2888446,242445,15143207,1401069229,2024.02.01
76,Enchanted (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,5,64,58,30,3106676,-4.6,3257229,2882326,224350,16561004,132030949,2024.02.01
77,Creek Will Rise,Conner Smith,VALORY,VALO,77,,,1,3084262,170.5,1140358,3038906,45356,7140385,44325450,2024.02.01
78,Sarah's Place,Zach Bryan,Warner Records,WAR,3,71,73,19,3076752,-1.3,3118538,3055406,21346,15873927,90795490,2024.02.01
79,Dirt Cheap,Cody Johnson, WARNER Records,WAR ,48,81,121,13,3065237,5.4,2907897,2938063,127174,12748694,36308541,2024.02.01
80,Wagon Wheel,Darius Rucker,CAPITOL NASHVILLE,CAPN,20,73,74,427,3051834,0.7,3030832,2753219,298615,15470565,1160133665,2024.02.01
81,Dancin' In The Country,Tyler Hubbard,MCA NASHVILLE,MCAN,10,80,68,59,3024914,3.4,2925142,2920760,104154,15617245,260943929,2024.02.01
82,Everything I Love,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,6,75,67,53,3000466,-0.1,3004718,2863998,136468,15804198,268444611,2024.02.01
83,Lady May,Tyler Childers,,,25,84,77,186,2934164,4.4,2811376,2835704,98460,14231910,544451222,2024.02.01
84,Thank God,Kane Brown w/ Katelyn Brown,RCA NASHVILLE,RCNA,3,87,85,73,2878218,3.5,2781502,2551000,327218,13991105,436436089,2024.02.01
85,Please Don'T Go,Wyatt Flores,,,68,92,88,32,2867512,5.7,2713091,2859993,7519,13402184,110109805,2024.02.01
